gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HS3ST2	1.21331882062052e-84	-2.95095074662053	0.122	0.267	4.02542785117271e-80
NR4A3	2.70064751900269e-69	-2.35474792702488	0.106	0.223	8.95993827379524e-65
KCNQ3	7.40535788029344e-295	2.19417605697511	0.581	0.177	2.45687558394495e-290
IGKC	1.17003056857173e-96	-2.173195027792	0.135	0.338	3.88181041735042e-92
BACH2	2.09312372564642e-42	-2.03204566510698	0.104	0.202	6.94435658457712e-38
MMP19	5.67598308631705e-42	-2.01745491759454	0.153	0.216	1.88312090854741e-37
LNCAROD	9.68501506495001e-152	2.01502583398998	0.363	0.108	3.21319744809846e-147
FYN	4.06529594869183e-51	-2.00658672297236	0.123	0.225	1.34874323689749e-46
RIPOR2	8.31326932992426e-62	-1.95507501761887	0.172	0.296	2.75809336558897e-57
TFRC	2.7018103144461e-60	-1.88952919439118	0.215	0.304	8.96379608023781e-56
C3	1.48939171760678e-147	1.88586861691607	0.409	0.142	4.94135490150403e-143
FP236383.1	3.90182446180853e-86	-1.79267940789327	0.396	0.467	1.29450830169422e-81
FCGBP	6.52159510386546e-88	1.78581270038942	0.294	0.108	2.16366960760944e-83
AL139125.1	1.361329915471e-107	1.72972391583936	0.253	0.067	4.51648426055815e-103
RASGEF1B	1.47285537072508e-100	-1.70621855340942	0.416	0.531	4.88649226345459e-96
ADGRG1	4.49911039410677e-101	1.70129957773436	0.216	0.052	1.4926698554528e-96
FOSB	4.21091517996951e-71	-1.68558298290691	0.191	0.335	1.39705532925848e-66
SLC16A10	6.1466678095578e-71	-1.67933961585738	0.302	0.43	2.03927997917699e-66
CD36	8.52266445272425e-34	-1.64527387424733	0.114	0.214	2.82756438548032e-29
NAMPT	4.79852201733133e-82	-1.64167197479982	0.27	0.368	1.59200564969001e-77
SLC25A37	3.64837127233492e-66	-1.62798245081302	0.37	0.266	1.21042013702256e-61
ATP1B3	5.58709925850614e-92	-1.59745071008273	0.493	0.488	1.85363192099458e-87
CD83	1.8992486748074e-61	-1.59697317184491	0.175	0.314	6.30113732840853e-57
