gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
KLF1	1.7673349716454551e-15	-8.292127145441631	0	0.015	5.863487235428127e-11
AC024267.1	3.448951691725839e-15	-6.402806492649262	0	0.017	1.1442587027638816e-10
AC109454.3	2.0380328170182934e-11	-6.108510268746105	0	0.01	6.761581477021592e-7
LRRC3B	1.4759107834322578e-11	-6.079812867145762	0	0.011	4.896629206193202e-7
HBM	1.1308205725591792e-22	-5.21946769461435	0.002	0.031	3.751723413579589e-18
AC100835.2	5.815313471307188e-15	-5.09887440493908	0.001	0.019	1.9293465503755858e-10
GYPB	1.952218813811809e-18	-4.966024883648665	0.002	0.024	6.476876358583439e-14
CA1	4.804630551139781e-32	-4.727535354616833	0.01	0.059	1.5940322779516452e-27
FCN1	4.569288885025113e-46	-4.638102676941157	0.005	0.063	1.5159529733847818e-41
GYPA	2.2586853086006933e-19	-4.4719433085931115	0.001	0.023	7.493640248344521e-15
CD1C	1.549903495961971e-9	-4.451123907242034	0	0.011	5.142114828553031e-5
SPTA1	4.959661513709933e-24	-4.432023630206632	0.005	0.039	1.6454669004035444e-19
LILRA4	3.289889682359226e-8	-4.203969284032724	0	0.01	0.0010914866999163204
SLC4A1	1.7804703527819423e-27	-4.123494136968735	0.012	0.057	5.907066489424649e-23
NFE2	1.0918295564446801e-11	-4.111147850589525	0.001	0.016	3.6223629194165154e-7
RHAG	1.8769321125774605e-15	-4.026657782662355	0.003	0.025	6.227097669898241e-11
ALAS2	4.088156885900661e-18	-4.025090013934941	0.003	0.027	1.3563278100352622e-13
EPB42	2.4141422120162857e-12	-3.7874831971488954	0.004	0.023	8.009399616806431e-8
SNX31	2.7290970802808416e-20	-3.7042460561233215	0.002	0.028	9.05432538324775e-16
KCNH2	1.2901764076200843e-7	-3.6992771439789256	0.002	0.012	0.004280418267561154
SEC14L3	4.664856988719906e-13	-3.5338543116280055	0.001	0.016	1.5476596031476033e-8
HEMGN	5.1002764346368735e-9	-3.513553192515752	0.002	0.014	1.6921187127194755e-4
CENPF	1.335291212304985e-16	-3.506398673847805	0.003	0.026	4.430095655064249e-12
KIT	7.203297675880252e-9	-3.3637562451720395	0.003	0.016	2.3898380699267913e-4
IDO1	3.8673757457133796e-11	-3.362396501849197	0.002	0.016	1.283079251155328e-6
CPA3	7.282882529275539e-7	-3.347530887112617	0.004	0.016	0.024162419367377456
