gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SLC25A37	6.9109575384511515e-81	-2.1454106236647297	0.15	0.341	2.2928483825319384e-76
VCAN	5.396848616620894e-60	-1.481977025347879	0.08	0.21	1.790512465536314e-55
RHD	1.3798016121629178e-54	-1.259927476568198	0.09	0.213	4.577767808672912e-50
SPECC1	6.799736482457678e-131	-1.1769154306873462	0.179	0.428	2.255948572784984e-126
EMILIN2	2.5811236575812827e-92	-1.1577452400000068	0.12	0.306	8.563393958757422e-88
TENM4	9.106559203499908e-90	-0.9856248106934669	0.081	0.233	3.0212831469451644e-85
PIP5K1B	1.5604877215956636e-74	-0.9839338775758523	0.092	0.233	5.177230113937933e-70
AP000812.1	8.537330525477314e-99	0.9640326966042838	0.247	0.257	2.8324301484376083e-94
PLAUR	2.3651702900022206e-63	-0.9389164838077966	0.104	0.241	7.846925471140367e-59
RIPOR3	1.6014713022685085e-68	-0.9225830963798585	0.079	0.206	5.313201339536231e-64
TFRC	4.665786271881827e-62	-0.8831619939721675	0.169	0.328	1.547967911422234e-57
TLN2	9.142475797826932e-86	-0.8656186598113953	0.105	0.259	3.0331991954450413e-81
TMTC2	2.7785810793022754e-80	-0.8292843177556264	0.092	0.238	9.218498446801159e-76
MARCH3	1.2821061266360923e-59	-0.819003143786751	0.096	0.219	4.2536434963405635e-55
JAML	2.151500500168877e-67	-0.7773585018945297	0.118	0.257	7.138033209410283e-63
RIPOR2	2.8380318824455854e-83	-0.7459903056325942	0.148	0.314	9.415738376389718e-79
OSBP2	6.397488374744216e-53	-0.7459214501112842	0.114	0.23	2.1224947180888888e-48
GPR183	2.9285263027758825e-81	-0.7337612036226007	0.079	0.211	9.715971714719546e-77
CD36	4.634115692138171e-48	-0.7309765559477054	0.109	0.223	1.537460563180681e-43
RCN3	1.9285693830256137e-168	0.7128142212790306	0.302	0.385	6.398414642064079e-164
VCL	2.326724876159661e-79	-0.7055703363757144	0.087	0.218	7.719375121634907e-75
HLA-DPA1	6.844849142253007e-56	-0.6986898548817242	0.099	0.21	2.27091559992528e-51
RUNX2	7.104244974633765e-90	-0.6931722766929695	0.109	0.264	2.3569753552342441e-85
