gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SLC25A37	2.40717269498689e-79	-2.150060722361	0.15	0.339	7.98627685015801e-75
VCAN	2.88686282000496e-59	-1.48638565599574	0.08	0.21	9.57774477793045e-55
RHD	4.67230999958172e-54	-1.26540606219466	0.09	0.213	1.55013228856123e-49
SPECC1	2.97809519681764e-129	-1.17708793573132	0.179	0.427	9.88042643448188e-125
EMILIN2	1.28970012303358e-91	-1.16097011899692	0.12	0.305	4.27883809818852e-87
PIP5K1B	2.11930168818594e-73	-0.986034149210194	0.092	0.232	7.0312072108945e-69
TENM4	1.81296986156941e-88	-0.985284093274187	0.081	0.232	6.01489010972885e-84
AP000812.1	1.71180965776376e-98	0.956499189890409	0.247	0.258	5.67927090156283e-94
PLAUR	1.61852780847417e-62	-0.944386211638206	0.104	0.24	5.36978971017474e-58
RIPOR3	4.16806098039912e-67	-0.92464714844807	0.079	0.205	1.38283759146702e-62
TFRC	3.19181272104373e-61	-0.887978573234349	0.169	0.327	1.05894770646068e-56
TLN2	3.58983320982304e-84	-0.869437822947808	0.105	0.257	1.19099896402299e-79
TMTC2	3.34858668076115e-79	-0.832365901650843	0.092	0.237	1.11096060307613e-74
MARCH3	4.55622556210363e-58	-0.818962165778415	0.096	0.217	1.51161895473912e-53
JAML	1.21612702488765e-66	-0.780636025972771	0.118	0.256	4.03474463046975e-62
RIPOR2	1.99160038588818e-83	-0.752396132217547	0.148	0.314	6.60753260026121e-79
OSBP2	6.51310323575301e-52	-0.747974113448971	0.114	0.229	2.16085226052578e-47
GPR183	4.28423090891862e-81	-0.738469502855018	0.079	0.211	1.42137928865193e-76
CD36	3.08193233380593e-48	-0.723257484868267	0.109	0.223	1.02249269038679e-43
RCN3	4.90285323028173e-167	0.707212261570143	0.302	0.385	1.62661961621057e-162
VCL	6.4926549428375e-78	-0.703433522896954	0.087	0.216	2.1540681303852e-73
HLA-DPA1	1.48334139719337e-54	-0.697494908428486	0.099	0.209	4.92128175346845e-50
RUNX2	1.03790629075991e-88	-0.696336861663752	0.109	0.263	3.44346170085414e-84
TRERF1	2.50723871339496e-104	-0.686531479937674	0.145	0.328	8.31826587943046e-100
DPP10	9.592633168992e-96	-0.666563334138753	0.119	0.279	3.18254790647647e-91
HLA-DPB1	1.08480762539898e-59	-0.658722261930366	0.127	0.261	3.59906625878619e-55
LRP1B	9.50865537776792e-90	-0.650341093062632	0.109	0.257	3.15468659468206e-85
FYN	1.55468012391284e-68	-0.649336581142728	0.108	0.238	5.15796224710562e-64
RBL1	5.38038441658371e-68	-0.644658281070458	0.098	0.223	1.78505013788998e-63
LILRB5	3.38472413470881e-137	0.643775952541268	0.309	0.377	1.12294992617234e-132
TMEM131L	2.60480940997511e-113	-0.642542072088877	0.191	0.396	8.64197617947442e-109
MCOLN1	5.44279206926097e-124	0.642417857786028	0.215	0.289	1.80575512481871e-119
NR4A3	3.35716822703882e-29	-0.642098179478702	0.131	0.222	1.11380770268467e-24
RAP1GAP2	9.93325432687e-92	-0.637604489090687	0.162	0.335	3.29555578802566e-87
HLA-DRA	1.04197436125512e-71	-0.63058394540202	0.215	0.379	3.4569583383361e-67
DIAPH1	2.49641902427949e-87	-0.610649706880342	0.097	0.239	8.28236939685208e-83
ADGRE2	1.38217206526017e-70	-0.601773327417508	0.096	0.216	4.58563226091367e-66
PDGFD	8.21946536468139e-66	-0.601146929890641	0.127	0.259	2.72697202404034e-61
C3	1.61040396284443e-45	-0.599638663218502	0.121	0.229	5.34283722752897e-41
SSBP3	1.0168241621076e-99	-0.594894515891814	0.175	0.355	3.37351752262438e-95
PLXNC1	6.02199255987809e-96	-0.58907111213131	0.098	0.247	1.99791647159075e-91
LDLRAD3	6.17357370922863e-79	-0.586743132097279	0.104	0.238	2.04820654951078e-74
JAZF1	2.19137030635641e-114	-0.583269484322717	0.329	0.567	7.27030926539865e-110
AXL	3.40779752246168e-125	0.564890925422162	0.506	0.586	1.13060498402711e-120
PLEKHG5	8.99652834456259e-100	0.564023988358805	0.212	0.277	2.98477820887553e-95
SLC11A1	1.4411687054374e-94	-0.556616026484956	0.269	0.477	4.78136541402965e-90
RASSF2	1.60909912097538e-114	-0.55553580329522	0.146	0.331	5.33850815366001e-110
RGS1	3.29643548321683e-33	-0.552879614840448	0.13	0.23	1.09365840026685e-28
TMPO	2.81106542103606e-80	-0.551069816308598	0.119	0.26	9.32627174737135e-76
ABCC4	4.00912986055945e-90	-0.549432108903733	0.135	0.292	1.33010901383781e-85
NAMPT	2.5322262390624e-44	-0.546783924601666	0.245	0.384	8.40116699333734e-40
RBFOX1	2.7295945909264e-77	-0.544915610696544	0.114	0.253	9.05597597431651e-73
RTN1	2.71198089524578e-97	-0.540806250749116	0.205	0.395	8.99753901615694e-93
CD55	6.55160437338954e-72	-0.539223058831455	0.107	0.235	2.17362578295945e-67
HLA-DRB1	5.98809742687326e-66	-0.538119084244267	0.214	0.371	1.98667108331374e-61
FOSB	3.54207941609072e-84	0.531985833149488	0.247	0.325	1.17515568787642e-79
SERPINB9	7.20985224913941e-74	-0.529781715045598	0.097	0.222	2.39201268069698e-69
CD86	1.97416971080252e-98	-0.526813584513027	0.225	0.421	6.54970284952952e-94
MEIS1	4.43822878008158e-68	-0.526314929876004	0.116	0.239	1.47247116236767e-63
FCGRT	1.07548643054832e-165	0.525541157416086	0.507	0.617	3.56814133063017e-161
SNTB1	2.05936836034102e-122	-0.52184040566422	0.21	0.42	6.83236640910341e-118
PTPRS	7.11560737275875e-73	-0.517416931732028	0.087	0.201	2.36074505806017e-68
CAT	5.71066513379781e-91	-0.512989740632525	0.098	0.235	1.8946273714401e-86
TBC1D16	6.08426735967559e-96	0.5066683232172	0.587	0.632	2.01857738191957e-91
ITGB5	1.36664527644936e-154	0.506131336816792	0.313	0.426	4.53411903367603e-150
AP2A2	5.63207686833123e-87	0.503602799915914	0.649	0.691	1.86855414260625e-82
ZDHHC20	3.57675483693412e-91	-0.502382633491585	0.134	0.289	1.18665995224963e-86
MAST4	1.2546269675438e-97	-0.501513334711122	0.108	0.253	4.16247589022007e-93
GPR141	1.32658002477596e-80	-0.498796315484695	0.141	0.294	4.4011945481992e-76
SHMT1	3.75908684920062e-141	0.49733404479552	0.25	0.355	1.24715224395929e-136
TMOD1	1.78815058025536e-96	-0.496735905245448	0.119	0.273	5.93254718011322e-92
ST6GALNAC3	1.13792549456373e-80	-0.495530486327408	0.158	0.312	3.77529541331407e-76
NEDD9	1.7679282705226e-87	-0.493487722412097	0.133	0.284	5.86545562311281e-83
ATP2A2	1.21643097615439e-122	0.493253103886977	0.331	0.471	4.03575304958742e-118
VKORC1L1	5.4289138961606e-85	-0.490519793420986	0.127	0.272	1.8011507633292e-80
TYMP	5.19869044495782e-72	-0.489891441429974	0.102	0.222	1.72476952892366e-67
TNFAIP2	1.11820389746782e-124	0.486359731632733	0.513	0.598	3.70986507062897e-120
SAMSN1	5.0860992719829e-109	-0.481601093152086	0.24	0.449	1.68741515546577e-104
TCF7L2	4.87528175522945e-107	0.481372216561495	0.44	0.539	1.61747222793247e-102
NCAM2	5.8094525206853e-83	-0.47906333835431	0.103	0.229	1.92740206278776e-78
DNAJB6	5.6622871568421e-120	0.478810274475778	0.309	0.429	1.8785770100255e-115
SMAD3	1.62402052697279e-64	-0.478576410572101	0.103	0.216	5.38801290233761e-60
HNMT	7.6880807282465e-134	0.477531265283835	0.282	0.39	2.55067454321034e-129
ITSN1	2.58711963003483e-74	0.47569342480554	0.711	0.753	8.58328679656655e-70
CNTNAP2	1.1645012414876e-79	-0.475254493746513	0.112	0.247	3.86346576888342e-75
THSD4	2.94134494994052e-107	-0.471018796231043	0.134	0.297	9.75850014041767e-103
PCDH15	5.03584916434631e-81	-0.469227118604015	0.233	0.403	1.67074367725517e-76
SLC39A10	2.1243213132607e-84	-0.467649435810507	0.112	0.246	7.04786082100504e-80
LYVE1	7.15722328243336e-86	0.467045785714103	0.464	0.529	2.37455196841292e-81
FAM117B	3.71199921730289e-118	-0.463898060821475	0.185	0.382	1.23152998032458e-113
ASTN2	1.78354156870351e-91	-0.460805587626189	0.08	0.204	5.91725586248763e-87
CIITA	5.8220616297943e-94	-0.459258923830389	0.207	0.387	1.93158538691686e-89
RASSF4	8.52642872962408e-136	0.452215886146855	0.205	0.314	2.82881325962738e-131
NRCAM	6.50677868718048e-55	-0.450900630858109	0.109	0.209	2.15875396504587e-50
CUEDC1	2.69577551944961e-143	0.450764858050101	0.284	0.402	8.94377444087796e-139
KSR1	1.52397282378081e-91	-0.449783602538567	0.119	0.26	5.05608463745759e-87
LGMN	9.90571378189498e-67	0.448652533387302	0.487	0.552	3.2864186614193e-62
PER3	4.06130422113489e-122	0.447712444184148	0.21	0.308	1.34741890144592e-117
SASH1	8.42516719334342e-122	0.446874073170237	0.378	0.485	2.79521771973555e-117
PALM2-AKAP2	8.73263847626606e-72	-0.446350800119232	0.09	0.203	2.89722746727079e-67
GAS6	6.27397892223238e-140	0.445966317750755	0.217	0.325	2.08151798702904e-135
MICAL3	3.50000070152024e-116	-0.44567594179331	0.168	0.351	1.16119523274337e-111
APOE	1.9778469827107e-116	0.445117279145822	0.325	0.419	6.56190293453929e-112
SLC7A8	3.43062039674334e-114	0.444005503236717	0.206	0.312	1.13817692902754e-109
AC119396.1	2.52404817908481e-78	-0.441390769046368	0.092	0.21	8.37403464374967e-74
FOSL2	1.90708748344054e-82	-0.441379608459919	0.147	0.294	6.32714414381069e-78
PDE4D	9.45589571489442e-96	-0.441269749397555	0.136	0.293	3.13718252133052e-91
DNM3	4.96209407967165e-87	-0.439922275178652	0.106	0.235	1.64627395281266e-82
HLA-DRB5	2.73711416197083e-59	-0.439693069352865	0.123	0.237	9.08092365517062e-55
WRN	2.04508533603542e-78	-0.438190499865417	0.119	0.247	6.7849796193647e-74
SIGLEC1	8.53492087838563e-113	0.437984488465834	0.446	0.532	2.831630699822e-108
TENM3	2.60107006586793e-78	-0.43678647861997	0.181	0.334	8.62957015753004e-74
DNMT1	7.96566762077101e-78	-0.436610305607644	0.096	0.214	2.6427695465432e-73
BTG2	1.52609301881206e-102	-0.433586057281453	0.131	0.291	5.06311880851276e-98
HLA-DMB	7.7019418651351e-86	-0.432274579562097	0.094	0.222	2.55527325259587e-81
