gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
CYP11B1	3.3399999999999992e-68	-12.694	0	0.663	1.1099999999999998e-63	-0.663
STAR	4.4e-23	-10.948	0	0.241	1.46e-18	-0.241
HSD3B2	2.15e-25	-10.729	0	0.265	7.150000000000001e-21	-0.265
NOV	3.0999999999999997e-24	-10.481	0	0.253	1.03e-19	-0.253
CYP17A1	7.839999999999999e-61	-9.708	0.001	0.627	2.6e-56	-0.626
MEG3	1.13e-33	-6.753	0.005	0.41	3.7600000000000003e-29	-0.405
DHCR24	7.789999999999999e-30	-6.542	0.004	0.361	2.59e-25	-0.357
CYP11A1	1.41e-17	-6.356	0.004	0.229	4.69e-13	-0.225
RARRES2	1.47e-26	-5.609	0.004	0.325	4.89e-22	-0.321
BACH2	2.47e-16	5.587	0.423	0.024	8.19e-12	0.399
AOX1	3.05e-19	-5.584	0.006	0.265	1.01e-14	-0.259
APOC1	1.49e-23	-5.424	0.006	0.313	4.96e-19	-0.307
RALYL	1.0299999999999999e-30	-5.231	0.017	0.446	3.41e-26	-0.429
SCARB1	1.38e-44	-5.209	0.023	0.614	4.59e-40	-0.591
DCN	4.07e-17	-5.142	0.006	0.241	1.35e-12	-0.235
MEIS2	5.59e-18	-5.133	0.009	0.265	1.85e-13	-0.256
RIMS2	7.300000000000001e-27	-4.996	0.015	0.398	2.42e-22	-0.383
MEG8	3.04e-18	-4.945	0.006	0.253	1.01e-13	-0.247
SLIT2	4.87e-20	-4.79	0.014	0.313	1.62e-15	-0.299
FADS2	4.3e-20	-4.757	0.009	0.289	1.43e-15	-0.28
NR1H4	6.38e-14	-4.657	0.009	0.217	2.12e-9	-0.208
MT2A	6.23e-17	-4.589	0.009	0.253	2.07e-12	-0.244
KCNK3	9.08e-15	-4.58	0.005	0.205	3.01e-10	-0.2
ALAS1	6.58e-15	-4.542	0.009	0.229	2.18e-10	-0.22
GML	3.9000000000000004e-33	-4.498	0.021	0.494	1.29e-28	-0.473
CLU	4.34e-18	-4.451	0.005	0.241	1.44e-13	-0.236
AC098864.1	6.04e-14	-4.349	0.011	0.229	2e-9	-0.218
ABCC3	3.91e-22	-4.216	0.019	0.361	1.3e-17	-0.342
PCDH15	5.0599999999999995e-31	-4.138	0.023	0.482	1.68e-26	-0.459
SPON2	3.0299999999999997e-30	-4.121	0.16	0.578	1.01e-25	-0.418
SORBS2	2.05e-31	-4.101	0.032	0.518	6.800000000000001e-27	-0.486
PDE10A	1.85e-16	-4.045	0.015	0.277	6.15e-12	-0.262
FGF12	2.16e-14	-4.002	0.019	0.265	7.16e-10	-0.246
FBXL7	7.1e-24	-3.954	0.043	0.458	2.35e-19	-0.415
PEBP1	1.41e-17	-3.809	0.023	0.325	4.69e-13	-0.302
APOE	4.91e-24	-3.785	0.046	0.47	1.63e-19	-0.424
PDZRN3	2.11e-16	-3.704	0.021	0.301	7.02e-12	-0.28
IGKC	4.26e-9	3.701	0.336	0.048	1.41e-4	0.288
PAPSS2	3.36e-12	-3.661	0.011	0.205	1.12e-7	-0.194
RASGEF1B	1.1e-6	3.523	0.254	0.072	0.036	0.182
LEF1	1.7e-7	3.476	0.309	0.072	0.006	0.237
CALN1	3.53e-18	-3.384	0.044	0.398	1.17e-13	-0.354
C2CD2	4.8e-18	-3.257	0.049	0.41	1.59e-13	-0.361
LINC00484	8.57e-14	-3.229	0.041	0.325	2.84e-9	-0.284
PBX1	1.08e-20	-3.206	0.037	0.41	3.59e-16	-0.373
AKR1B1	1.26e-13	-3.185	0.025	0.277	4.18e-9	-0.252
CACNA1D	7.08e-9	-3.181	0.023	0.205	2.35e-4	-0.182
ARHGEF28	5.51e-12	-3.144	0.021	0.241	1.83e-7	-0.22
LRMDA	1.15e-39	-3.091	0.106	0.783	3.81e-35	-0.677
PRKG1	9.22e-15	-2.93	0.048	0.361	3.06e-10	-0.313
TENM3	3.53e-10	-2.927	0.038	0.265	1.17e-5	-0.227
FRMD5	1.38e-9	-2.921	0.032	0.241	4.56e-5	-0.209
WDR63	4.82e-13	-2.9	0.04	0.313	1.6e-8	-0.273
AL158071.3	1.05e-11	-2.826	0.048	0.313	3.48e-7	-0.265
LSAMP	4.49e-9	-2.801	0.041	0.253	1.49e-4	-0.212
LDLR	1.84e-12	-2.755	0.031	0.277	6.11e-8	-0.246
PSD3	2.75e-11	-2.751	0.051	0.313	9.12e-7	-0.262
DPP10	1.09e-10	-2.74	0.027	0.241	3.63e-6	-0.214
TXK	9.54e-9	2.71	0.416	0.145	3.17e-4	0.271
DLG5	8.48e-11	-2.584	0.031	0.253	2.81e-6	-0.222
MLXIPL	9.94e-7	-2.579	0.037	0.205	0.033	-0.168
ABCA1	2.32e-9	-2.576	0.048	0.277	7.69e-5	-0.229
PPP1R9A	3.73e-9	-2.52	0.022	0.205	1.24e-4	-0.183
MT-CO3	5.3e-29	-2.5	0.195	0.771	1.7599999999999998e-24	-0.576
CCBE1	7.12e-9	-2.467	0.032	0.229	2.36e-4	-0.197
FARP1	1.22e-8	-2.448	0.048	0.265	4.05e-4	-0.217
MT-ND4	8.4e-22	-2.404	0.195	0.687	2.79e-17	-0.492
SNTB1	6.22e-18	-2.33	0.125	0.566	2.07e-13	-0.441
MT-CO1	7.019999999999999e-31	-2.32	0.295	0.88	2.33e-26	-0.585
IL7R	3.42e-12	2.319	0.558	0.169	1.13e-7	0.389
SCD5	2.94e-7	-2.308	0.054	0.253	0.01	-0.199
MAGI2	2.28e-8	-2.293	0.062	0.289	7.55e-4	-0.227
C4orf50	4.37e-10	-2.256	0.064	0.325	1.45e-5	-0.261
MT-CYB	1.24e-18	-2.252	0.199	0.663	4.1e-14	-0.464
