gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
RGN	6.3299999999999995e-25	-9.834	0	0.667	2.1e-20	-0.667
HSD3B2	4.1500000000000003e-22	-9.727	0	0.6	1.38e-17	-0.6
TBX3	6.3299999999999995e-25	-9.47	0	0.667	2.1e-20	-0.667
RARRES2	6.3299999999999995e-25	-9.257	0	0.667	2.1e-20	-0.667
ZDHHC19	7.38e-17	-9.048	0	0.467	2.45e-12	-0.467
PEG3	9.430000000000001e-21	-8.772	0	0.567	3.13e-16	-0.567
NOV	9.430000000000001e-21	-8.703	0	0.567	3.13e-16	-0.567
GSTA1	7.38e-17	-8.646	0	0.467	2.45e-12	-0.467
MIR202HG	2e-19	-8.464	0	0.533	6.62e-15	-0.533
AL022341.2	7.38e-17	-8.44	0	0.467	2.45e-12	-0.467
MEG3	4.01e-38	-8.292	0.019	1	1.33e-33	-0.981
VWA5B2	1.3e-15	-8.279	0	0.433	4.32e-11	-0.433
MEG8	2.48e-25	-8.221	0.011	0.767	8.23e-21	-0.756
STAR	1.68e-28	-8.216	0.004	0.8	5.5799999999999996e-24	-0.796
MEG9	2.18e-14	-7.994	0	0.4	7.22e-10	-0.4
RERG	4.72e-21	-7.939	0.004	0.633	1.57e-16	-0.629
ALAS1	3.8999999999999996e-30	-7.922	0.004	0.833	1.29e-25	-0.829
AL117190.2	7.31e-24	-7.862	0.004	0.7	2.42e-19	-0.696
NRK	5.27e-12	-7.846	0	0.333	1.75e-7	-0.333
MEIS1-AS2	1.46e-8	-7.702	0	0.233	4.84e-4	-0.233
PTPRH	1.08e-9	-7.587	0	0.267	3.58e-5	-0.267
AC090826.1	1.46e-8	-7.491	0	0.233	4.84e-4	-0.233
DLK1	5.27e-12	-7.48	0	0.333	1.75e-7	-0.333
FAM166B	5.27e-12	-7.47	0	0.333	1.75e-7	-0.333
OR6J1	1.39e-14	-7.444	0.004	0.467	4.61e-10	-0.463
GADD45G	7.69e-11	-7.414	0	0.3	2.55e-6	-0.3
ZNF219	5.27e-12	-7.27	0	0.333	1.75e-7	-0.333
LONRF2	2.04e-22	-7.243	0.004	0.667	6.78e-18	-0.663
AC110285.2	1.46e-8	-7.221	0	0.233	4.84e-4	-0.233
AC104803.1	4.61e-17	-7.13	0.004	0.533	1.53e-12	-0.529
DPY19L2	1.46e-8	-7.12	0	0.233	4.84e-4	-0.233
FAM198B-AS1	2.17e-13	-7.107	0.004	0.433	7.2e-9	-0.429
PHYHIP	1.46e-8	-7.101	0	0.233	4.84e-4	-0.233
RTL1	1.08e-9	-6.986	0	0.267	3.58e-5	-0.267
NR5A1	2.39e-18	-6.976	0.004	0.567	7.92e-14	-0.563
SEMA3B	1.0600000000000001e-29	-6.953	0.011	0.867	3.51e-25	-0.856
GZMH	2.29e-8	6.878	0.44	0	7.59e-4	0.44
IGKC	9.69e-7	6.815	0.463	0.033	0.032	0.43
PAPSS2	3.8400000000000003e-29	-6.714	0.026	0.9	1.2699999999999999e-24	-0.874
GATA6	1.42e-14	-6.708	0.004	0.467	4.73e-10	-0.463
LINC01807	7.06e-29	-6.676	0.015	0.867	2.34e-24	-0.852
RALYL	1.73e-32	-6.625	0.049	0.967	5.75e-28	-0.918
SCARB1	2.08e-34	-6.566	0.067	1	6.89e-30	-0.933
AC108058.1	1.46e-8	-6.562	0	0.233	4.84e-4	-0.233
ATF5	4.72e-11	-6.513	0.004	0.367	1.57e-6	-0.363
SLC16A9	1.7599999999999998e-31	-6.509	0.011	0.9	5.8400000000000004e-27	-0.889
AL117190.1	1.4000000000000002e-27	-6.477	0.022	0.867	4.63e-23	-0.845
AOX1	6.92e-26	-6.448	0.022	0.833	2.3000000000000004e-21	-0.811
SLIT2	6.89e-30	-6.419	0.034	0.933	2.29e-25	-0.899
SNCG	9.19e-8	-6.407	0.004	0.267	0.003	-0.263
AC097662.1	7.86e-9	-6.389	0.004	0.3	2.61e-4	-0.296
AC091806.1	3.37e-12	-6.385	0.004	0.4	1.12e-7	-0.396
AC021733.1	7.9e-9	-6.27	0.004	0.3	2.62e-4	-0.296
FGF12-AS1	9.26e-8	-6.259	0.004	0.267	0.003	-0.263
LINC01798	4.73e-11	-6.246	0.004	0.367	1.57e-6	-0.363
BTBD19	7.87e-9	-6.214	0.004	0.3	2.61e-4	-0.296
PRF1	1.26e-6	6.163	0.354	0	0.042	0.354
GJA1	3.36e-12	-6.162	0.004	0.4	1.11e-7	-0.396
TBC1D8B	7.84e-9	-6.126	0.004	0.3	2.6e-4	-0.296
