gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
HSD3B2	2.97e-39	-11.68	0	0.36	9.84e-35	-0.36
NOV	3.58e-30	-11.383	0	0.279	1.19e-25	-0.279
STAR	3.9899999999999997e-25	-10.822	0	0.233	1.32e-20	-0.233
DHCR24	3.04e-42	-6.619	0.004	0.442	1.0099999999999999e-37	-0.438
RARRES2	3.52e-28	-6.47	0.004	0.314	1.1699999999999998e-23	-0.31
GML	8.85e-47	-6.295	0.007	0.512	2.94e-42	-0.505
MT2A	3.66e-30	-5.957	0.007	0.36	1.21e-25	-0.353
APOC1	7.549999999999999e-30	-5.685	0.005	0.337	2.5e-25	-0.332
MEG3	6.19e-29	-5.244	0.011	0.372	2.06e-24	-0.361
SCARB1	2.91e-41	-5.214	0.025	0.547	9.65e-37	-0.522
RALYL	1.59e-29	-4.857	0.012	0.384	5.26e-25	-0.372
DCN	9.54e-19	-4.771	0.011	0.267	3.17e-14	-0.256
CLU	2.0299999999999998e-23	-4.638	0.005	0.267	6.75e-19	-0.262
SLIT2	1.51e-17	-4.618	0.015	0.267	4.99e-13	-0.252
MGST1	6.69e-14	-4.528	0.01	0.209	2.22e-9	-0.199
MEG8	6e-16	-4.473	0.006	0.209	1.99e-11	-0.203
FADS2	1.6e-16	-4.454	0.009	0.233	5.29e-12	-0.224
PAPSS2	4.56e-16	-4.159	0.01	0.233	1.51e-11	-0.223
RIMS2	6.650000000000001e-26	-4.08	0.022	0.395	2.2100000000000003e-21	-0.373
FGF12	6.51e-13	-4	0.016	0.221	2.16e-8	-0.205
ABCC3	8.56e-24	-3.938	0.025	0.384	2.84e-19	-0.359
DACH1	5.96e-15	-3.769	0.013	0.233	1.98e-10	-0.22
SORBS2	3.19e-20	-3.662	0.033	0.372	1.06e-15	-0.339
AKR1B1	1.43e-16	-3.6	0.022	0.291	4.74e-12	-0.269
PEBP1	3.9e-18	-3.558	0.03	0.337	1.29e-13	-0.307
SPON2	2.61e-20	-3.546	0.132	0.43	8.67e-16	-0.298
PDZRN3	3.08e-14	-3.514	0.017	0.244	1.02e-9	-0.227
FDX1	3.8e-22	-3.458	0.03	0.384	1.26e-17	-0.354
APOE	8.19e-28	-3.339	0.055	0.523	2.72e-23	-0.468
PDE10A	4.3e-12	-3.308	0.018	0.221	1.43e-7	-0.203
FBXL7	1.51e-18	-3.247	0.044	0.384	5.01e-14	-0.34
TENM3	1.09e-13	-3.172	0.026	0.267	3.61e-9	-0.241
BACH2	5.76e-10	3.133	0.397	0.093	1.91e-5	0.304
LDLR	2.99e-14	-3.127	0.025	0.267	9.93e-10	-0.242
PCDH15	6.95e-17	-3.119	0.035	0.337	2.3e-12	-0.302
AL139383.1	2.09e-11	-3.062	0.018	0.209	6.93e-7	-0.191
PBX1	5.93e-13	-3.052	0.041	0.302	1.97e-8	-0.261
GRAMD1B	4.07e-24	-2.922	0.066	0.512	1.35e-19	-0.446
LRMDA	1.08e-28	-2.882	0.122	0.663	3.57e-24	-0.541
BORCS7-ASMT	8.06e-10	-2.84	0.024	0.209	2.67e-5	-0.185
LEF1	6.62e-8	2.821	0.364	0.14	0.002	0.224
CALN1	1.65e-14	-2.611	0.052	0.349	5.49e-10	-0.297
ITGA9	3.66e-13	-2.592	0.033	0.279	1.21e-8	-0.246
PRKG1	6.31e-16	-2.522	0.05	0.36	2.1e-11	-0.31
SCD5	3.39e-8	-2.52	0.037	0.221	0.001	-0.184
PSD3	7.71e-9	-2.464	0.047	0.256	2.56e-4	-0.209
PDGFD	7.75e-10	-2.428	0.033	0.233	2.57e-5	-0.2
UNC5C	6.2e-7	-2.378	0.04	0.209	0.021	-0.169
IGFBP7	1.04e-7	-2.255	0.04	0.221	0.003	-0.181
C2CD2	3.32e-11	-2.246	0.036	0.256	1.1e-6	-0.22
MCF2L2	1.16e-8	-2.191	0.059	0.279	3.84e-4	-0.22
KIAA1671	1.24e-8	-2.137	0.05	0.256	4.12e-4	-0.206
RDX	6.86e-10	-2.119	0.077	0.337	2.28e-5	-0.26
FRMD5	1.21e-8	-2.106	0.041	0.233	4.02e-4	-0.192
ABCB1	4.76e-10	-2.094	0.047	0.267	1.58e-5	-0.22
SERF2	8.36e-9	-2.07	0.082	0.326	2.77e-4	-0.244
SLC35F5	6.2e-9	-1.958	0.068	0.302	2.06e-4	-0.234
MAGI2	1.32e-7	-1.931	0.063	0.267	0.004	-0.204
PLEKHA5	4.22e-11	-1.888	0.082	0.36	1.4e-6	-0.278
TPT1	9.43e-12	-1.841	0.139	0.477	3.13e-7	-0.338
AP002812.2	6.76e-7	-1.802	0.05	0.221	0.022	-0.171
SOAT1	3.1e-11	-1.774	0.076	0.349	1.03e-6	-0.273
SERINC5	1.05e-6	1.676	0.492	0.326	0.035	0.166
RPS15A	5.15e-8	-1.667	0.066	0.279	0.002	-0.213
CYB5B	1.58e-8	-1.64	0.052	0.244	5.25e-4	-0.192
KCNQ1OT1	2.51e-8	-1.58	0.063	0.267	8.31e-4	-0.204
RPS8	7.26e-9	-1.494	0.167	0.465	2.41e-4	-0.298
RPL37A	3.96e-7	-1.478	0.152	0.407	0.013	-0.255
FNDC3B	1.36e-12	-1.464	0.143	0.488	4.51e-8	-0.345
RPLP1	3.08e-7	-1.455	0.183	0.453	0.01	-0.27
TBC1D4	2.01e-8	-1.441	0.046	0.221	6.68e-4	-0.175
AOAH	1.28e-7	-1.403	0.147	0.407	0.004	-0.26
RPL23	1.68e-7	-1.4	0.092	0.314	0.006	-0.222
ASAP1	1.35e-10	-1.398	0.201	0.547	4.47e-6	-0.346
HSP90AA1	1.59e-8	-1.348	0.122	0.384	5.26e-4	-0.262
ACTN4	3.72e-12	-1.34	0.184	0.547	1.23e-7	-0.363
GSE1	7.26e-11	-1.313	0.167	0.5	2.41e-6	-0.333
RPL12	6.01e-7	-1.301	0.076	0.267	0.02	-0.191
RPL41	1.37e-10	-1.288	0.192	0.535	4.55e-6	-0.343
RPL6	1.29e-6	-1.269	0.102	0.314	0.043	-0.212
FOXP1	3.27e-8	1.237	0.695	0.5	0.001	0.195
MAML2	7e-7	1.206	0.705	0.5	0.023	0.205
NEAT1	5.93e-17	-1.2	0.5	0.919	1.97e-12	-0.419
RPL10	2.53e-7	-1.195	0.142	0.395	0.008	-0.253
KCNQ1	8.09e-7	-1.14	0.181	0.43	0.027	-0.249
ECE1	3.95e-7	-1.1	0.139	0.372	0.013	-0.233
RPS28	2.09e-7	-1.03	0.164	0.419	0.007	-0.255
RCSD1	1.83e-7	0.972	0.52	0.5	0.006	0.02
CCND3	8.47e-11	0.905	0.888	0.86	2.81e-6	0.028
SREBF2	5.99e-8	-0.761	0.142	0.372	0.002	-0.23
BABAM2	2.78e-9	-0.76	0.223	0.523	9.22e-5	-0.3
ANKRD11	9.91e-7	0.686	0.543	0.57	0.033	-0.027
MSI2	2.29e-9	-0.568	0.324	0.64	7.59e-5	-0.316
JAZF1	9.19e-8	-0.498	0.202	0.442	0.003	-0.24
RPL34	9.91e-7	-0.442	0.185	0.419	0.033	-0.234
XIST	5.54e-9	-0.345	0.11	0.267	1.84e-4	-0.157
ASH1L	4.98e-7	0.335	0.448	0.581	0.017	-0.133
