gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
MT2A	1.4000000000000002e-21	-3.989	0.75	1	4.63e-17	-0.25
SCARB1	8.450000000000001e-36	-3.89	1	1	2.8e-31	0
GML	1.56e-9	-3.402	1	1	5.19e-5	0
APOC1	2.95e-16	-3.397	1	1	9.79e-12	0
PEBP1	1.2100000000000001e-29	-3.32	1	1	4.03e-25	0
MEG3	5.9699999999999996e-46	-3.298	1	1	1.98e-41	0
DHCR24	9.880000000000001e-26	-3.291	0.75	1	3.2800000000000003e-21	-0.25
STAR	5.55e-26	-3.064	0.5	1	1.8400000000000002e-21	-0.5
NOV	4.36e-10	-2.984	0.25	0.75	1.45e-5	-0.5
IGHM	1.25e-7	2.901	1	0	0.004	1
ABCC3	4.15e-19	-2.899	1	1	1.38e-14	0
GSTA4	6.0400000000000005e-22	-2.805	0.5	1	2e-17	-0.5
RARRES2	1.41e-25	-2.71	1	1	4.670000000000001e-21	0
SORBS2	1.14e-19	-2.699	1	1	3.8e-15	0
RALYL	5.37e-18	-2.615	1	0.75	1.78e-13	0.25
CLU	2.29e-18	-2.611	1	1	7.59e-14	0
GSTA1	2.81e-15	-2.61	0.5	1	9.31e-11	-0.5
AFF3	1.47e-9	2.545	1	0.75	4.88e-5	0.25
SLIT2	1.11e-15	-2.479	1	0.75	3.68e-11	0.25
FDX1	1.63e-19	-2.438	1	1	5.39e-15	0
MT-CO1	1.1e-8	-2.381	1	1	3.65e-4	0
HSD3B2	4.72e-18	-2.381	0.25	1	1.5700000000000001e-13	-0.75
RIMS2	6.82e-11	-2.362	1	0.75	2.26e-6	0.25
MGP	1.34e-7	-2.346	0.75	1	0.004	-0.25
MEIS2	8.24e-16	-2.302	1	1	2.73e-11	0
PDE10A	1.67e-10	-2.3	1	1	5.55e-6	0
WHRN	1.14e-10	-2.205	1	1	3.8e-6	0
C2CD2	6.73e-12	-2.204	1	1	2.23e-7	0
HSPA1B	2.36e-12	-2.198	0.5	0.75	7.83e-8	-0.25
DCN	1.04e-9	-2.197	1	1	3.44e-5	0
AL117190.2	1.94e-19	-2.169	0.75	1	6.45e-15	-0.25
MEIS1	3.87e-16	-2.161	1	0.75	1.28e-11	0.25
FADS2	3.4e-8	-2.143	0.75	1	0.001	-0.25
C7	7.89e-16	-2.143	1	0.75	2.62e-11	0.25
AL117190.1	1.25e-15	-2.136	1	1	4.14e-11	0
SLC16A9	3.12e-14	-2.134	0.75	1	1.04e-9	-0.25
MEG8	8.35e-16	-2.128	0.75	1	2.77e-11	-0.25
FBXL7	1.75e-11	-2.124	1	1	5.8e-7	0
FDXR	2.82e-16	-2.104	1	0.75	9.36e-12	0.25
IGFBP5	3.9e-15	-2.1	1	0.75	1.29e-10	0.25
MGST1	6.82e-11	-2.091	1	1	2.26e-6	0
WDR63	4.17e-7	-2.016	1	1	0.014	0
SPC25	1.02e-6	-2.011	1	1	0.034	0
NR5A1	8.83e-15	-1.999	0.5	1	2.93e-10	-0.5
DLK1	1.42e-14	-1.975	0.5	0.75	4.71e-10	-0.25
PEG10	1.58e-8	-1.968	0.5	1	5.25e-4	-0.5
ALAS1	8.32e-16	-1.963	1	1	2.76e-11	0
FAM198B	1e-10	-1.937	1	1	3.33e-6	0
PGM5	2.41e-12	-1.918	1	0.75	7.99e-8	0.25
SERF2	1.89e-7	-1.884	1	1	0.006	0
VSTM4	3.78e-13	-1.875	1	1	1.25e-8	0
AC025627.1	3.12e-12	-1.844	1	1	1.04e-7	0
SEMA3B	3.76e-14	-1.82	0.75	0.75	1.25e-9	0
AKR1B1	1.79e-8	-1.788	1	1	5.95e-4	0
HDHD3	9e-9	-1.783	1	1	2.99e-4	0
TBX3	1.75e-14	-1.743	0.5	0.75	5.79e-10	-0.25
PSD3	7.68e-7	-1.735	1	0.75	0.025	0.25
AL139383.1	9.33e-9	-1.728	1	1	3.1e-4	0
MT1E	8.84e-9	-1.684	0.5	1	2.93e-4	-0.5
PDZRN3	2.08e-8	-1.666	1	0.75	6.9e-4	0.25
DDR2	1.35e-7	-1.664	1	0.75	0.004	0.25
TNXB	8.42e-9	-1.656	1	1	2.79e-4	0
CTNNAL1	2.64e-10	-1.64	0.75	0.75	8.76e-6	0
HSPE1	8.52e-8	-1.627	1	1	0.003	0
AC098864.1	6.08e-8	-1.624	1	0.75	0.002	0.25
FGF12	4.78e-8	-1.596	1	1	0.002	0
ATRNL1	1.98e-9	-1.569	1	0.75	6.57e-5	0.25
MYL9	1.54e-7	-1.502	1	0.75	0.005	0.25
LINC01807	1.01e-7	-1.481	1	0.75	0.003	0.25
TPD52L1	1.38e-8	-1.476	1	0.75	4.57e-4	0.25
ZIM2	1.87e-7	-1.464	0.75	1	0.006	-0.25
KIAA1522	1.37e-7	-1.458	1	0.75	0.005	0.25
NDUFB4	3.07e-7	-1.424	1	0.75	0.01	0.25
SOAT1	3.1e-7	-1.418	1	1	0.01	0
SULT2A1	3.42e-7	-1.412	1	0.75	0.011	0.25
HYAL2	1.41e-6	-1.407	0.5	0.75	0.047	-0.25
MAP3K5	6.3e-8	-1.397	1	1	0.002	0
MCF2L2	1.39e-6	-1.385	1	1	0.046	0
NXPH1	4.66e-9	-1.381	1	0.75	1.55e-4	0.25
KCNK3	4.3e-7	-1.379	1	0.75	0.014	0.25
CDK6	1.08e-6	-1.289	1	1	0.036	0
ADGRL3	3.04e-7	-1.266	1	0.75	0.01	0.25
C3	1.41e-6	-1.26	0.75	0.75	0.047	0
GATA6	1.17e-6	-1.171	0.5	0.75	0.039	-0.25
SERPINA5	4.55e-9	-1.132	0.25	0.75	1.51e-4	-0.5
CCL21	1.16e-8	-1.029	0	0.75	3.83e-4	-0.75
AC078880.3	1.48e-6	-0.822	0	0.75	0.049	-0.75
