gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
CYP17A1	2.7099999999999995e-31	-4.968	0.5	1	8.99e-27	-0.5
CYP11B1	1.1100000000000001e-29	-4.677	0.5	1	3.68e-25	-0.5
MT2A	3.14e-8	-3.924	0.5	1	0.001	-0.5
SCARB1	4.71e-9	-3.814	1	0.75	1.56e-4	0.25
MEG3	2.54e-28	-3.716	0.75	1	8.419999999999999e-24	-0.25
GML	1.99e-17	-3.494	0.75	1	6.6e-13	-0.25
PEBP1	1.7799999999999998e-23	-3.381	1	1	5.91e-19	0
RALYL	4.46e-18	-3.267	0.75	0.75	1.48e-13	0
SORBS2	1.82e-24	-3.216	1	1	6.03e-20	0
RIMS2	6.97e-18	-3.136	0.75	1	2.31e-13	-0.25
SLIT2	2.82e-14	-3.055	0.5	0.75	9.35e-10	-0.25
PCDH15	1.1e-9	-3.011	1	0.75	3.66e-5	0.25
FBXL7	2.19e-11	-2.991	0.75	1	7.28e-7	-0.25
ABCC3	3.32e-15	-2.978	1	1	1.1e-10	0
FADS2	1.11e-13	-2.903	0.5	1	3.7e-9	-0.5
CYP11A1	1.66e-17	-2.897	0.25	1	5.51e-13	-0.75
DHCR24	1.24e-13	-2.814	0.5	0.75	4.11e-9	-0.25
DCN	3.45e-19	-2.726	0.75	1	1.15e-14	-0.25
PGM5	5.94e-10	-2.695	0.5	1	1.97e-5	-0.5
MEIS2	3.3e-12	-2.681	0.75	1	1.1e-7	-0.25
RARRES2	2.06e-13	-2.661	0.75	1	6.85e-9	-0.25
GRAMD1B	3.46e-8	-2.556	1	1	0.001	0
C7	7.37e-18	-2.532	1	1	2.44e-13	0
AFF3	7.5e-7	2.48	1	0.5	0.025	0.5
GSTA4	3.58e-13	-2.471	0.5	1	1.19e-8	-0.5
PSD3	8.01e-12	-2.467	1	1	2.66e-7	0
CYP21A2	9.17e-15	-2.46	0	0.75	3.04e-10	-0.75
PDE10A	4.25e-15	-2.454	1	1	1.41e-10	0
PRKG1	2.3e-9	-2.429	1	1	7.62e-5	0
PDGFD	2.57e-12	-2.399	1	1	8.54e-8	0
ALAS1	9.33e-11	-2.381	0.75	1	3.09e-6	-0.25
HSD3B2	4.63e-14	-2.305	0	0.75	1.54e-9	-0.75
FDX1	2.68e-15	-2.301	1	1	8.88e-11	0
FAM198B	7.48e-7	-2.286	1	1	0.025	0
STAR	3.35e-11	-2.218	0.5	0.75	1.11e-6	-0.25
ATRNL1	1.52e-9	-2.197	1	0.75	5.05e-5	0.25
HSPA1B	8.78e-13	-2.195	0.5	0.75	2.91e-8	-0.25
PBX1	1.56e-10	-2.182	1	1	5.19e-6	0
CACNA1D	2.4e-7	-2.172	1	1	0.008	0
LONRF2	4.92e-9	-2.164	0.5	1	1.63e-4	-0.5
CDH2	1.27e-8	-2.142	0.25	1	4.21e-4	-0.75
AKR1B1	1.83e-8	-2.142	0.75	0.75	6.06e-4	0
TENM3	1.19e-7	-2.127	0.75	0.75	0.004	0
AOX1	1.65e-11	-2.119	0.5	0.75	5.48e-7	-0.25
AL117190.1	7.33e-11	-2.086	0.5	0.75	2.43e-6	-0.25
AL117190.2	1.95e-10	-2.071	0.5	0.75	6.48e-6	-0.25
PDZRN3	4.26e-7	-2.067	0.75	0.75	0.014	0
PAPSS2	3.14e-11	-2.052	1	1	1.04e-6	0
DNER	5.81e-9	-1.969	0.75	1	1.93e-4	-0.25
C2CD2	1.55e-10	-1.966	1	1	5.16e-6	0
MEG8	2.93e-8	-1.935	0.75	0.5	9.73e-4	0.25
LDLR	1.33e-6	-1.933	1	0.75	0.044	0.25
MAGI2	8.73e-9	-1.927	1	0.75	2.9e-4	0.25
PEG10	1.07e-8	-1.926	0.5	0.75	3.55e-4	-0.25
WHRN	3.22e-9	-1.918	1	0.75	1.07e-4	0.25
MT1E	4.01e-7	-1.904	0.25	0.75	0.013	-0.5
TPD52L1	1e-8	-1.9	0.5	0.75	3.33e-4	-0.25
ITGA9	5.76e-8	-1.856	1	1	0.002	0
AL139220.2	1.78e-7	-1.852	0.5	1	0.006	-0.5
DLG5	1.06e-7	-1.819	1	0.75	0.004	0.25
SLC16A9	1.26e-8	-1.818	0.75	0.75	4.19e-4	0
TBX3	2.25e-9	-1.779	0.25	0.75	7.46e-5	-0.5
SEMA3B	2.46e-7	-1.71	0.75	0.75	0.008	0
PEG3	2.28e-9	-1.707	0	0.75	7.57e-5	-0.75
PPP1R9A	1.13e-6	-1.707	1	1	0.038	0
CDK6	1.05e-6	-1.649	1	1	0.035	0
RDX	1.4e-7	-1.64	1	1	0.005	0
MEIS1	2.37e-7	-1.629	1	0.5	0.008	0.5
KCNK3	2.06e-7	-1.58	0.5	0.75	0.007	-0.25
MAML2	8.8e-7	1.243	1	1	0.029	0
