gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
CYP17A1	2.43e-16	-5.121	0.25	1	8.05e-12	-0.75
CYP11B1	3.7400000000000006e-27	-4.908	0.25	1	1.24e-22	-0.75
MT2A	6e-7	-4.408	0.5	1	0.02	-0.5
IGKC	3.27e-11	4.085	1	0.5	1.08e-6	0.5
MEG3	2.51e-21	-3.866	0.25	1	8.34e-17	-0.75
SCARB1	2.53e-27	-3.558	1	1	8.41e-23	0
STAR	2.01e-8	-3.553	0.25	1	6.67e-4	-0.75
PEBP1	1.46e-7	-3.469	0.75	1	0.005	-0.25
RARRES2	5.93e-11	-3.386	0	1	1.97e-6	-1
HSD3B2	3.33e-15	-3.214	0	1	1.1e-10	-1
RIMS2	2.38e-13	-3.127	0.5	1	7.88e-9	-0.5
CYP21A2	2.5e-14	-3.069	0	1	8.29e-10	-1
DHCR24	1.53e-11	-3.036	0.5	1	5.08e-7	-0.5
CYP11A1	1.65e-13	-3.002	0.25	1	5.47e-9	-0.75
GML	6.8e-17	-2.983	1	1	2.26e-12	0
NOV	9.64e-14	-2.964	0	1	3.2e-9	-1
RALYL	6.13e-14	-2.841	0.5	1	2.03e-9	-0.5
AKR1B1	2.52e-9	-2.701	1	1	8.37e-5	0
C7	2.07e-12	-2.613	0.75	1	6.87e-8	-0.25
PDE10A	6.73e-15	-2.585	1	1	2.23e-10	0
IGHM	2.88e-7	2.46	1	0	0.01	1
SLC16A9	4.63e-9	-2.451	0.25	1	1.53e-4	-0.75
GSTA4	3.83e-10	-2.437	0.25	1	1.27e-5	-0.75
FDX1	1.52e-8	-2.423	1	1	5.05e-4	0
MYL9	3.12e-8	-2.418	0.25	1	0.001	-0.75
TENM3	4.77e-10	-2.404	0.75	1	1.58e-5	-0.25
AL117190.2	5.63e-11	-2.4	0.25	1	1.87e-6	-0.75
CLU	4.34e-10	-2.388	0.5	1	1.44e-5	-0.5
TBX3	6.53e-11	-2.375	0.25	1	2.17e-6	-0.75
GSTA1	2.48e-11	-2.373	0	1	8.22e-7	-1
AOX1	4.17e-10	-2.319	0.5	1	1.38e-5	-0.5
PGM5	9.27e-10	-2.287	0.5	1	3.08e-5	-0.5
MEG8	7.57e-11	-2.265	0.5	1	2.51e-6	-0.5
ALAS1	2.02e-9	-2.241	0.75	1	6.7e-5	-0.25
LRMDA	4.46e-11	-2.233	1	1	1.48e-6	0
RGN	3.54e-9	-2.225	0.25	1	1.17e-4	-0.75
HSPE1	9e-7	-2.218	0.5	1	0.03	-0.5
PRKG1	1.65e-11	-2.211	1	1	5.48e-7	0
CALN1	4.29e-8	-2.203	1	1	0.001	0
CISH	3.27e-7	-2.187	0.5	1	0.011	-0.5
FADS2	4.01e-10	-2.161	1	1	1.33e-5	0
C2CD2	6.64e-11	-2.152	1	1	2.2e-6	0
LINC01807	6.46e-8	-2.12	0.25	1	0.002	-0.75
SULT2A1	6.9e-7	-2.079	0.5	1	0.023	-0.5
MT-ATP6	3.46e-11	-2.07	1	1	1.15e-6	0
MEIS1	3.08e-9	-2.068	0.75	1	1.02e-4	-0.25
PSD3	2.97e-10	-2.062	1	1	9.85e-6	0
IGFBP5	6.05e-9	-2.055	0.75	1	2.01e-4	-0.25
NXPH1	3.97e-7	-2.041	0.5	1	0.013	-0.5
MGST1	2.76e-8	-2.023	0.75	1	9.15e-4	-0.25
PAPSS2	3.65e-8	-2.012	0.5	1	0.001	-0.5
KCNQ1	5.25e-11	-1.997	1	1	1.74e-6	0
KIAA1958	1.2e-6	-1.959	0.75	1	0.04	-0.25
DCN	4.33e-7	-1.945	0.5	0.75	0.014	-0.25
KCNK3	3.1e-7	-1.945	0.5	1	0.01	-0.5
DLK1	1.38e-8	-1.942	0	1	4.59e-4	-1
MT-CO1	2.8e-13	-1.936	1	1	9.3e-9	0
FGF12	4.66e-7	-1.935	0.75	1	0.015	-0.25
MCF2L2	9.78e-8	-1.917	0.75	1	0.003	-0.25
FRMD5	1.2e-6	-1.904	0.75	1	0.04	-0.25
LONRF2	2.18e-7	-1.9	0.25	1	0.007	-0.75
TSHZ2	9.22e-11	-1.895	1	1	3.06e-6	0
PCDH15	2.56e-8	-1.88	1	1	8.48e-4	0
DACH1	2.58e-7	-1.865	0.75	1	0.009	-0.25
PBX1	3.03e-9	-1.81	1	1	1.01e-4	0
LSAMP	4.28e-8	-1.8	0.75	1	0.001	-0.25
NRCAM	4.68e-7	-1.79	0.5	1	0.016	-0.5
SEMA3B	1.02e-6	-1.784	0.25	1	0.034	-0.75
MT-ND3	2.4e-8	-1.78	1	1	7.98e-4	0
TPD52L1	8.7e-7	-1.703	0.75	1	0.029	-0.25
GRAMD1B	4.55e-8	-1.655	1	1	0.002	0
RBM47	1.87e-7	-1.649	1	1	0.006	0
MT-CYB	8.36e-7	-1.416	1	1	0.028	0
BCL2	4.39e-7	-1.157	1	1	0.015	0
MSI2	8.78e-7	-0.89	1	1	0.029	0
NEAT1	1.79e-7	-0.852	1	1	0.006	0
