gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HS3ST2	1.0280887237071638e-11	4.917502052931254	1	0.875	3.410889958643257e-7
FCN1	6.668014237080114e-20	-4.695733503529708	0.625	1	2.2122470834360696e-15
MPPED2	6.775442563913427e-44	4.534959000846619	1	0.875	2.2478885794295576e-39
IL1R2	1.612042229936134e-14	-4.283278519496015	0.75	1	5.348272506259112e-10
FGF13	2.2824284632738466e-27	4.209141409607116	1	0.875	7.572412912603641e-23
FLT3	2.2203438930193287e-30	-4.1536183663291775	0.625	1	7.366434933870227e-26
VCAN	2.336099102361486e-19	-3.6679410793565257	0.875	1	7.750475991904703e-15
AC100849.1	2.587411151127222e-19	3.574514663752664	1	1	8.584253976094784e-15
LILRB5	1.2044391223422981e-54	3.5560912110992327	1	1	3.9959676761950425e-50
COLEC12	2.1853942458143966e-45	3.4832529523330895	1	1	7.250482489338424e-41
LYZ	1.1614977103529826e-10	-3.4673714519220873	0.875	1	3.85350095363809e-6
LGMN	7.263869297955004e-18	3.3075264559881323	1	1	2.4099339169825317e-13
GPAT3	4.10563000617373e-9	-3.231394823013889	0.625	1	1.3621248671482586e-4
SULF2	5.4151039214419e-15	-3.084355405723225	0.875	1	1.796569028016779e-10
SCN9A	6.501604366304324e-10	3.0747096626293438	1	0.625	2.1570372806087855e-5
FAM20A	1.728460728093961e-16	3.05996351025597	1	0.875	5.734514157597335e-12
CCDC141	9.659242986337597e-17	2.9612440386043297	1	0.875	3.204647045577225e-12
ITGB2-AS1	4.452357392958086e-30	-2.934509223677054	0.875	1	1.4771586122617042e-25
HLA-DRA	4.789261583175775e-19	-2.922390941627271	1	1	1.5889333154502267e-14
ME1	4.636298806313105e-28	2.888331529865081	1	1	1.5381848549704988e-23
KCNMA1	3.1719419282496683e-10	2.8715479684632266	1	1	1.0523551735353925e-5
AL162414.1	3.100898961320067e-7	2.870495952786449	1	0.625	0.010287852483971585
EDA	7.793445744483967e-20	2.8486299218606033	1	1	2.5856314946474457e-15
SERPINA1	5.517724554206307e-15	-2.811579083525214	0.5	1	1.8306154753490266e-10
HLA-DPB1	1.9124522237523603e-14	-2.7969615006572064	1	1	6.344942742743206e-10
NPL	1.2272467546131026e-22	2.7681592967128483	1	1	4.07163655777989e-18
SLC40A1	5.612347680629425e-7	2.7666459476197978	1	0.875	0.018620085900024244
SPN	1.8496210866034037e-13	-2.7438983450466603	0.625	1	6.136487879024113e-9
IL18R1	7.591780076594139e-14	-2.737262465838714	0.75	0.875	2.5187248760116374e-9
MUC6	6.954181234428127e-16	2.732342155927509	1	1	2.30718870814622e-11
TTN	2.0126224993286634e-16	2.730105269992468	1	1	6.677277666022707e-12
ST18	1.2116582092428938e-19	-2.702161277419024	0.75	1	4.019918440805149e-15
LYVE1	4.202060077204862e-23	2.669979088290792	1	1	1.394117471814257e-18
PLA2G7	1.2919132032966557e-6	2.6565815446425622	1	0.75	0.04286180434577315
CLEC5A	5.619649773610267e-17	-2.6552253289827075	0.125	1	1.8644312053906785e-12
HLA-DPA1	3.554642502523654e-16	-2.65046738872542	1	1	1.1793237430622727e-11
SELENOP	9.339945079709283e-12	2.6413709572586885	1	1	3.0987135790951487e-7
PRAM1	5.624052211594207e-22	-2.6281881674572842	0.875	1	1.8658918022406102e-17
AC007240.1	9.879019988908716e-13	-2.609277552546122	0.75	1	3.277562461720244e-8
CLNK	8.40305054655759e-7	-2.5946230754064246	0.875	0.875	0.027878800798314115
HLA-DRB1	4.642674763631959e-11	-2.584137133127596	1	1	1.5403002063301751e-6
LPAR1	1.990885993902978e-13	2.5804193486875473	1	0.875	6.60516246197191e-9
TFCP2L1	4.301042821075522e-14	2.5719700927619797	1	0.875	1.4269569767482258e-9
AC126177.4	9.76955794080476e-16	2.5666690999074344	1	0.375	3.2412462380207953e-11
PLPP3	1.1400944447679131e-14	2.5562545808041204	1	1	3.7824913394065056e-10
VDR	1.7320031093044617e-10	-2.549945529451793	0.75	1	5.746266715739412e-6
CIITA	4.3565949974323665e-24	-2.5320037022335384	1	1	1.4453875222981363e-19
RGL1	1.3153301775636988e-13	2.525332501744882	1	1	4.363870930103084e-9
ZNF804A	6.637514856133842e-35	-2.50676433796518	1	1	2.202128303819525e-30
P2RX1	1.275144710741113e-12	-2.497623880634894	0.875	1	4.2305476068257905e-8
DAAM2	4.430810310617886e-21	2.491797339773953	1	1	1.470009936753696e-16
