gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HS3ST2	7.79971450523776e-95	-3.2188518985345267	0.114	0.278	2.5877112814027314e-90
NR4A3	1.2797850227370054e-71	-2.429135948052385	0.108	0.233	4.2459427699345625e-67
IGKC	4.869265506690572e-92	-2.194696513770299	0.131	0.333	1.6154762171547313e-87
KCNQ3	2.2172177669711076e-281	2.103032542316069	0.595	0.186	7.356063385480044e-277
MMP19	8.079400890735333e-42	-2.037207717605784	0.156	0.225	2.6805028335192615e-37
LNCAROD	1.1911179992412713e-143	1.941448750616403	0.375	0.115	3.951772186082766e-139
RIPOR2	2.6082615000000655e-56	-1.915343366533012	0.168	0.289	8.653429178550218e-52
FYN	4.461044555347088e-44	-1.8847051488489432	0.123	0.219	1.4800407521275032e-39
C3	7.365183056023378e-145	1.8674945704372463	0.421	0.147	2.4435467824968764e-140
SLC16A10	2.004161296874321e-82	-1.837927203933906	0.301	0.444	6.649205934639935e-78
FOSB	4.563621601874578e-76	-1.7424412150724131	0.191	0.347	1.5140727388539288e-71
FCGBP	9.083961032606225e-80	1.7307247773447485	0.3	0.116	3.013785751787767e-75
ADGRG1	2.717680726631629e-96	1.7304587422354594	0.223	0.056	9.016449346745756e-92
NAMPT	2.865118270248476e-84	-1.7303376436838853	0.272	0.387	9.50560288520337e-80
FP236383.1	1.1624541797892682e-79	-1.7125301636290033	0.399	0.463	3.856674232286855e-75
ATP1B3	3.907546616352654e-95	-1.707374716653545	0.5	0.5	1.2964067409073202e-90
NR4A1	3.5531781207382774e-87	-1.698398928978173	0.261	0.369	1.1788379051173383e-82
CD83	3.9230310170659374e-67	-1.6965702676360448	0.174	0.328	1.301544000531966e-62
RASGEF1B	5.99174284302805e-95	-1.6958901878783137	0.41	0.534	1.987880523031416e-90
STOX2	1.2547922805855403e-56	-1.6682837028242687	0.147	0.251	4.163024349298647e-52
NR4A2	1.8785326505787996e-55	-1.6345761189861485	0.173	0.268	6.232407774825284e-51
PLAUR	3.6260900092582746e-41	-1.6156913173342042	0.184	0.219	1.2030278823716177e-36
RBFOX1	1.3218879057934468e-43	-1.588038274859278	0.171	0.229	4.3856275050509185e-39
AL139125.1	6.707730909875903e-93	1.5801705215756008	0.253	0.074	2.2254238839695283e-88
ZNF331	3.159609043490334e-61	-1.4871713976440866	0.377	0.365	1.048263492358788e-56
RGS1	3.525492804023808e-77	1.484439009908538	0.366	0.171	1.1696527475909786e-72
RILPL2	1.352661594609322e-66	-1.4725698129783997	0.331	0.408	4.487725372435347e-62
STX11	1.3376920640293422e-39	-1.4517839435357927	0.157	0.229	4.438060960830149e-35
TTN	6.066239856931151e-49	-1.4495509032073848	0.199	0.3	2.012596397334048e-44
TFRC	8.595821548617908e-39	-1.438379152954437	0.213	0.278	2.8518357151849635e-34
NLRP3	2.1379122389688614e-40	-1.4119316399719342	0.182	0.249	7.092951435226992e-36
SYAP1	7.509016525867182e-57	-1.393890145334829	0.304	0.357	2.491266412786955e-52
UNC5B	6.6638133198633344e-80	1.3883931181200446	0.234	0.074	2.2108533451310584e-75
NFKBID	1.836725158901691e-67	-1.388058106196706	0.283	0.375	6.09370305968814e-63
TPM4	7.510147315381037e-60	-1.3855669136468665	0.309	0.374	2.4916415748239664e-55
PPARG	2.030506757625064e-44	-1.3835401873095656	0.212	0.33	6.736612269772675e-40
AC079015.1	2.2709064095281178e-151	1.3769101141518942	0.399	0.125	7.534186194891437e-147
SIGLEC8	1.7264657999665575e-75	1.3719164938399269	0.247	0.084	5.727895584549048e-71
CNTNAP2	1.7959324094546118e-34	-1.3579221791326235	0.161	0.224	5.958364954847566e-30
