gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
RBFOX1	3.343958717734864e-16	-2.8740864060024816	0.875	1	1.1094251837828958e-11
NRXN1	2.3130601052250883e-11	-2.4371743879173486	0.75	1	7.674039511105275e-7
PTPRD	4.1580784662356375e-19	-2.3106558986678216	0.875	1	1.3795256927429974e-14
TENM2	8.543728131543674e-19	-2.2938521204848197	0.75	0.875	2.8345526822022448e-14
USH2A	2.4038820465030203e-8	-2.258489418644074	0.625	1	7.975359465683071e-4
CSMD1	6.664621838551291e-15	-2.248625560803312	0.875	1	2.2111215873761618e-10
DCC	1.238227591301266e-10	-2.241552545703595	0.75	1	4.1080676796602095e-6
EPHA6	7.335362013333449e-10	-2.2055331365268125	0.75	1	2.4336530551636385e-5
FSTL5	1.1330292236617885e-11	-2.1967873754993112	0.75	1	3.759051055342716e-7
GRID2	3.0106215999878104e-10	-2.194850426386962	0.75	1	9.98833928227956e-6
SNTG1	1.491669518807642e-13	-2.1672949881638655	0.75	1	4.948911962548113e-9
ROBO2	2.441622189313154e-12	-2.126683301484616	0.875	1	8.10056993748425e-8
CNTNAP5	9.481183967314338e-15	-2.1235098981407177	0.875	1	3.145572404835878e-10
SHANK2	2.6500412484140563e-10	-2.0980398835401455	0.75	1	8.792041849863315e-6
NRG1	2.4597440179970353e-12	-2.0533288375541643	0.875	1	8.160692728508764e-8
COBL	7.476231308045452e-10	-2.031937747754667	0.625	1	2.4803892610702396e-5
MALRD1	2.129242504742642e-8	-2.0269291258482798	0.75	1	7.064187857984663e-4
TMEM132D	1.5784194914272885e-13	-2.0265593634381807	0.875	1	5.236722346708315e-9
HPSE2	4.626026204663239e-9	-2.0221762865329556	0.75	0.875	1.5347767139211227e-4
GPM6A	3.161330428882734e-8	-2.0184557422812035	0.75	1	0.0010488345963904247
IL12A-AS1	3.6638737099032856e-8	-2.017885482821206	0.625	1	0.0012155633807346131
DGKB	1.3620409043133163e-10	-2.016963090137343	0.875	1	4.51884310824029e-6
PCDH9	1.932920633632747e-11	-2.0156701801344923	0.875	1	6.412850786203364e-7
ZFPM2	1.06274215397363e-8	-2.000695700000788	0.875	1	3.525859644238312e-4
ZNF385D	1.7674110554447136e-10	-1.991427376898836	0.75	1	5.863739658648926e-6
OPCML	3.604381859911872e-11	-1.991116865132833	0.875	0.875	1.195825769662962e-6
