gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
BOLA2B	1.0456650012303977e-8	4.39598938912209	0.714	0.3	3.4692027745820904e-4
RPS5	3.2128639634321915e-17	3.103013918661294	1	0.925	1.0659318771478982e-12
RPLP2	1.0772415591024778e-16	3.069342633138172	1	0.975	3.573964320634291e-12
RPS12	1.2906862065577327e-11	2.992540831650312	1	0.95	4.28210962749659e-7
CRIP1	7.811717467890034e-14	2.9717137087646766	0.714	0.775	2.5916935043218765e-9
RPS29	2.890372595320554e-18	2.9501991085394823	1	1	9.589389159495003e-14
RPL38	5.415417945475641e-19	2.9436767737320944	1	1	1.7966732117704534e-14
RPL17-C18orf32	1.1411151050273522e-15	2.932091926532584	1	0.95	3.785877583949246e-11
RPL35A	2.808700837892746e-12	2.9260574588707393	1	0.95	9.318426769876764e-8
RPS10	5.877171870340505e-16	2.919280545114912	1	1	1.949869311422869e-11
AC004448.2	7.961162339358177e-8	2.883204844129355	0.857	0.8	0.0026412748293288624
RPL39	1.1052765954533585e-12	2.869491034376505	1	0.95	3.666976160735608e-8
RPS4X	1.5103208148150253e-20	2.862612418052167	1	0.95	5.01079136731181e-16
RPS19	2.7491985034427626e-15	2.86217312924768	1	1	9.121015874872053e-11
RPS13	5.944213572822883e-16	2.853443159731555	1	0.975	1.972111737055448e-11
ATP5MF	1.0219783027563956e-7	2.8456324615449615	0.857	0.7	0.0033906174150548935
SMDT1	6.4587319266335236e-12	2.7988880967329917	0.714	0.575	2.142813491299204e-7
RPL36A	6.338163956806183e-18	2.7922301382495895	1	0.975	2.1028126559495872e-13
RPL34	1.301759396393192e-19	2.7699957359467486	1	1	4.318847149413693e-15
RPS27	1.8693073786632186e-12	2.7641486627054874	1	1	6.201801090190961e-8
RPS25	6.689833501084835e-15	2.7636927562594122	1	0.975	2.2194860606549156e-10
RPL18	9.510365766119456e-13	2.7390656083595757	1	0.975	3.1552540502254516e-8
RPL11	6.622480347495609e-15	2.732524417002157	1	1	2.1971403048886183e-10
RPL30	2.269651878806623e-13	2.730888044864829	1	1	7.530024038316733e-9
RPL17	2.350516986268219e-13	2.690956513061275	0.857	0.875	7.798310205342069e-9
RPL18A	3.2855531012380246e-13	2.6846659265752173	1	0.975	1.0900479523977394e-8
ATP5PO	1.6823300042535715e-13	2.680176807586687	0.714	0.55	5.581466255112074e-9
UBA52	1.042998466730904e-8	2.671519198592468	1	0.925	3.46035601307312e-4
RPS14	2.2034204736019802e-16	2.6608570184914697	1	1	7.31028810526929e-12
RPS21	5.306729592779657e-14	2.656855066659773	1	1	1.7606136769965066e-9
RPL19	4.056735266297669e-12	2.6429466594838553	1	0.975	1.3459030592995777e-7
ATRAID	1.240981002786671e-6	2.6304472292121837	1	0.65	0.04117202672945339
RPS7	4.761317720145741e-17	2.6271633245858377	1	0.975	1.5796623800127524e-12
