gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
KLRD1	8.309791765806064e-88	-2.829937707666342	0.046	0.21	2.756939614141478e-83
ZEB2	4.975574108376494e-64	-2.0140686424585468	0.098	0.251	1.6507462219360694e-59
AOAH	3.4505438929960535e-118	-1.9531061543097512	0.151	0.401	1.1447869473793006e-113
CCL5	3.177575102866637e-53	-1.5615665358248627	0.132	0.283	1.054224091878064e-48
VAV3	3.2673690058142387e-59	-1.4083520184459466	0.116	0.281	1.08401501505899e-54
YPEL1	2.1842751327619468e-41	-1.405592666803604	0.09	0.213	7.246769607964311e-37
MIR4435-2HG	8.09156633978984e-34	-1.391797693344015	0.093	0.202	2.684538964552075e-29
AC139720.1	1.9849540591762175e-52	1.381417562187401	0.264	0.126	6.585482082128937e-48
TOX	3.486352580753648e-70	-1.3747465814250897	0.147	0.339	1.156667195716638e-65
PPP2R2B	2.0538037166798643e-51	-1.3218495764535414	0.139	0.296	6.813904590828786e-47
LEF1	3.740647318968918e-170	1.293136434458226	0.685	0.366	1.241034561014318e-165
RBFOX1	1.0386839647278315e-23	-1.1432214377324845	0.123	0.215	3.4460417897775264e-19
PYHIN1	2.8323945538881664e-35	-1.1358655458889404	0.141	0.268	9.39703541143477e-31
KLRC4-KLRK1	2.137744541037009e-54	-1.117385994121447	0.157	0.328	7.092395063798485e-50
TSHZ2	1.139812986243799e-43	1.0686940690491586	0.336	0.253	3.781557544461052e-39
CNTNAP2	1.776363180852364e-17	-1.0465969314247792	0.127	0.206	5.893440125113889e-13
SERINC5	1.6005558996665387e-155	1.037493834185757	0.787	0.527	5.310164308323675e-151
AGAP1	2.4408564147623475e-24	-1.0289973639501757	0.142	0.244	8.098029327257041e-20
SAMD3	7.839592235272271e-47	-1.0055033285081256	0.24	0.402	2.6009415158962814e-42
NELL2	1.1498953332169844e-44	1.0000813912794542	0.366	0.221	3.815007747013989e-40
CERS6	9.856785496110777e-36	0.9968195705894729	0.302	0.194	3.2701857240446724e-31
CAMK4	8.04929414046689e-135	0.9849789289550444	0.762	0.506	2.6705143169826997e-130
AC004593.3	7.735849115543893e-23	-0.9779034153215526	0.118	0.213	2.5665226610639974e-18
IL7R	1.749478615647932e-200	0.9600274514923415	0.853	0.537	5.804245203135144e-196
TRABD2A	2.824915736524007e-35	0.9590839867938665	0.309	0.182	9.372222939065698e-31
NDFIP1	3.0921889635318697e-60	0.9499840329667242	0.52	0.34	1.0258955324309684e-55
BACH2	8.861675654953539e-89	0.9379445704876286	0.645	0.427	2.9400381320439353e-84
ADGRE5	5.336758505649784e-28	-0.9216744249235911	0.231	0.343	1.770576369419429e-23
SFMBT1	8.682671803957042e-38	0.9109867343654616	0.379	0.251	2.880650024398828e-33
PLCG2	2.5831714068119063e-19	-0.90892978572225	0.143	0.234	8.570187776379861e-15
ITK	6.59953937741261e-87	0.900306559536272	0.686	0.476	2.1895291792441816e-82
RASGRF2	5.7520149249917514e-36	0.8896118891891276	0.367	0.24	1.9083459916645134e-31
HIP1	2.762365220062132e-29	-0.8781141994067325	0.235	0.354	9.164699090600135e-25
LRMDA	5.798410246117392e-19	-0.8617964418715812	0.193	0.286	1.923738567354367e-14
SORL1	5.392070084281566e-56	0.8609117239049613	0.537	0.374	1.7889270918620954e-51
THOC3	5.02025506286005e-32	0.8586676762571877	0.318	0.196	1.665570022205079e-27
MAN1C1	5.62991389276908e-26	0.8558185707471966	0.315	0.213	1.867836532203998e-21
TXK	9.552842322871777e-76	0.8502058824398611	0.63	0.422	3.1693464974591695e-71
PTPN22	3.77402154741193e-22	-0.8480891726441084	0.133	0.23	1.2521071287848561e-17
MYO1F	1.4578071202618386e-36	-0.844601112733181	0.287	0.429	4.8365666828927023e-32
ANK3	4.5231255470685806e-72	0.8152827024730271	0.648	0.488	1.500637362750943e-67
PLXDC2	1.7985814025783737e-13	-0.8103391686092962	0.137	0.209	5.9671535193342705e-9
CD4	1.500196301040137e-17	0.8005765658595173	0.207	0.129	4.977201267960863e-13
RETREG1	1.6758397558884923e-24	0.8002532185806734	0.3	0.198	5.55993355811125e-20
PDE3B	2.42492543923446e-75	0.7971638834597994	0.672	0.476	8.045175129748168e-71
FAM19A1	6.240557698808267e-32	0.7952424668662137	0.384	0.276	2.070429827733619e-27
SLFN12L	5.50202748917564e-35	-0.7950180586753626	0.317	0.452	1.825407660083802e-30
BIRC3	1.2864879622095826e-16	0.7907621256793727	0.209	0.134	4.268181112222732e-12
SPON2	1.626994516786034e-12	-0.7820652553971272	0.204	0.279	5.3978797083410254e-8
DMD	3.155003964066822e-14	-0.7763168414246056	0.144	0.22	1.0467356651584496e-9
KAZN	4.886520250616861e-15	-0.7627303926837646	0.176	0.256	1.621200823547156e-10
ZFHX3	4.562097387011183e-14	-0.7572383613101561	0.145	0.218	1.5135670500887003e-9
ITGA6	7.85937396710936e-18	0.7490960863718292	0.26	0.18	2.6075045010678726e-13
DISC1	7.0662738593831265e-19	0.7463234211629176	0.298	0.222	2.34437767832754e-14
LDLRAP1	4.428056661625687e-29	0.7439745024384565	0.37	0.252	1.469096358627554e-24
PAG1	2.063314180904177e-36	0.7383130305455459	0.446	0.306	6.845457457985787e-32
PRKCA	6.862028091138186e-100	0.7360668918069977	0.799	0.617	2.276615059796916e-95
BTBD11	7.311862423552348e-19	0.7197097342177926	0.263	0.179	2.4258565962619626e-14
CD74	1.944748294378629e-12	-0.7171105443152714	0.198	0.271	6.452091416259978e-8
GTDC1	2.855537067155435e-22	-0.717074689678438	0.172	0.278	9.473815327701587e-18
LYST	2.1603551849501909e-19	-0.7141144632378799	0.232	0.33	7.167410397109248e-15
MTSS1	1.5191380241764976e-14	-0.7112552250150351	0.181	0.263	5.040044222810366e-10
SESN3	1.5003066440299945e-13	0.708219563442446	0.214	0.153	4.977567352898313e-9
IL6ST	2.3716095172580947e-27	0.703609939996404	0.4	0.288	7.868288895407181e-23
LTB	3.2810278255720894e-21	0.703459887333452	0.219	0.129	1.0885466016900521e-16
MCTP2	1.0363299913599106e-16	-0.6914348282716799	0.162	0.25	3.4382320123347755e-12
GSE1	2.2792233052498825e-20	-0.6871023210482475	0.227	0.333	7.561779159827535e-16
PAQR8	3.748279289009984e-14	0.6852706806538252	0.219	0.173	1.2435666197148424e-9
AC010260.1	4.099325371257986e-31	0.6828771014115607	0.38	0.249	1.360033178422262e-26
IGF1R	4.975877989745729e-20	0.6815449578113943	0.304	0.246	1.6508470406579405e-15
TNFSF8	4.504978369714913e-22	0.6811161124983892	0.329	0.229	1.4946166737203165e-17
AUTS2	1.7443775443857686e-29	-0.6776761063077792	0.312	0.442	5.787321379008665e-25
ARHGAP26	1.2052303691103633e-31	-0.6667307208867796	0.372	0.503	3.998592795597452e-27
RAP1GAP2	9.586995218173752e-11	-0.664467685795615	0.17	0.237	3.180677403533506e-6
BCL11B	1.6515304330034726e-61	0.6590207037705342	0.756	0.615	5.479282517575621e-57
RBM47	3.943440338600531e-12	-0.6589558972846262	0.145	0.215	1.3083152011374982e-7
TGFBR3	6.31621246953323e-19	-0.6580071243906997	0.173	0.269	2.0955298110170396e-14
MAPK1	1.7616638398509314e-21	-0.655970432952607	0.279	0.39	5.844672121473435e-17
LARGE1	6.854916005288657e-11	-0.6528648519137985	0.151	0.217	2.2742554830746176e-6
TCF7	1.9594182002790795e-31	0.6494772259893877	0.429	0.296	6.500761763065902e-27
SCML4	8.120068828200642e-44	0.6486628220253214	0.6	0.459	2.693995235132127e-39
FRMD4A	1.5417138818254692e-14	-0.6410201255664004	0.211	0.296	5.114944145732359e-10
MAML2	1.299425534891318e-69	0.6397865088454022	0.842	0.741	4.311104097108926e-65
