gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AC243829.2	8.012726056562046e-8	-3.422521681182581	0.5	0.846	0.00265838212378559
GZMH	9.21132879825199e-9	-2.9003323943483506	0.25	0.872	3.0560425553960625e-4
CCL5	8.094837527324924e-8	-2.6225798302928	0.75	1	0.0026856242464405903
AOAH	6.171406057862398e-10	-2.612400672202414	0.875	1	2.047487387817008e-5
KLRD1	2.47299250109487e-9	-2.4808202675295963	0.875	1	8.20464722088245e-5
ZEB2	5.686396576987422e-9	-2.027582313673496	0.875	1	1.886575792347117e-4
MSC-AS1	5.620956205917211e-7	-1.901409240158032	0.75	0.897	0.01864864640437153
AC243829.1	1.4144324543270445e-8	-1.7257891532734602	0.875	0.949	4.6926625537208354e-4
SLAMF7	1.4146580317645433e-6	-1.6146301454762726	0.75	0.872	0.04693410951985225
FAM49A	7.531526989316761e-7	-1.450343624067679	0.625	0.897	0.024987347092456216
VAV3	7.499976875085212e-7	-1.1944770040847081	1	0.949	0.024882673278470206
