gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SGCZ	4.267581329670105e-124	2.371626509959295	0.201	0.029	1.415855457744651e-119
RBFOX1	1.447707377553413e-262	2.26645999790997	0.502	0.108	4.803058766508958e-258
ASIC2	2.2425539096684637e-137	2.2542635505710615	0.255	0.045	7.440121106107062e-133
ERC2	3.4283020388423625e-118	2.212004471536513	0.202	0.032	1.1374077674267306e-113
TENM2	8.364137035893502e-120	2.197487509717195	0.23	0.043	2.7749697443983874e-115
CNTN5	1.2025190105766327e-122	2.1680581625877777	0.211	0.034	3.989597321390095e-118
GRID2	7.279041726873817e-113	2.1630483715917017	0.212	0.038	2.4149676737249265e-108
GPC5	7.333200662688148e-148	2.1340830585554897	0.238	0.036	2.432935983860047e-143
DPP6	1.9255006665841567e-147	2.1257749143899383	0.261	0.046	6.388233561526257e-143
PTPRT	4.983951569131847e-118	2.101472139871971	0.215	0.038	1.6535256120908729e-113
ROBO2	2.3522632431826663e-139	2.0748343339864683	0.269	0.052	7.804103761907132e-135
KSR2	9.978140603493203e-118	2.0719193012125823	0.221	0.041	3.31044770802094e-113
CDH13	2.1452620215781523e-163	2.0688440169847775	0.299	0.055	7.117335808989835e-159
CDH12	3.8385329373929804e-110	2.0597207820502015	0.208	0.039	1.2735100726388692e-105
LINC02055	2.010048829074966e-112	2.0534286550125653	0.208	0.037	6.668739000222014e-108
PTPRD	1.099343712361345e-175	2.0492446296828435	0.321	0.06	3.647292634501234e-171
CSMD1	1.055128346018172e-184	2.045569217115702	0.339	0.066	3.5005993135844893e-180
CUX2	6.177310216949381e-115	2.0264575135829936	0.215	0.039	2.0494462106772962e-110
TMEM132D	2.0200130420858593e-116	2.0162654694044106	0.216	0.04	6.701797269728255e-112
CASC15	8.09218383396091e-130	1.9958519894304023	0.25	0.048	2.6847438305932113e-125
CTNNA2	8.93492118640256e-116	1.9864682999259138	0.226	0.045	2.9643388020127775e-111
IL1RAPL1	1.2622623723011228e-111	1.9692747914807838	0.204	0.037	4.1878078725834353e-107
DSCAM	1.0100035764565175e-114	1.9689175600120854	0.208	0.038	3.350888865609788e-110
CNTNAP2	3.320133934938509e-183	1.9564983743561233	0.439	0.118	1.1015208355945491e-178
GPC6	7.070558425657018e-131	1.9547114927301283	0.247	0.047	2.3457991688802287e-126
CACNA1A	2.9188375633573285e-159	1.9534703982393284	0.291	0.055	9.683827383950608e-155
AC011287.1	1.0094447142355309e-123	1.914979799892115	0.234	0.045	3.349034728419221e-119
