gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AC243829.2	4.814982981598909e-187	3.5151028670739723	0.384	0.058	1.59746690380507e-182
GZMH	1.9788140733730212e-107	3.31817463243609	0.237	0.033	6.565111451229673e-103
DTHD1	3.5083183043576513e-152	3.306455869838925	0.333	0.054	1.163954763836738e-147
LEF1	2.3981669547952746e-156	-3.301633577527798	0.104	0.495	7.956398505924282e-152
SERINC5	1.298430037091851e-198	-2.806950962696939	0.21	0.647	4.307801334059634e-194
IL7R	7.446677340284218e-226	-2.5082884601806956	0.178	0.679	2.470584141186095e-221
KLRD1	2.347326200756045e-138	2.4454682065153337	0.438	0.13	7.787724136248331e-134
TRABD2A	1.337745214340188e-48	-2.335557997720506	0.059	0.236	4.438237297616442e-44
AOAH	2.462768402995547e-305	2.3314085564162084	0.804	0.271	8.170726730618327e-301
JAKMIP2	8.908040585417825e-85	2.29520478536632	0.309	0.086	2.9554206250240717e-80
BTBD11	4.173886167430067e-43	-2.2355714237800344	0.057	0.22	1.3847702137682732e-38
NELL2	1.3077408920312318e-55	-2.183121836105926	0.078	0.283	4.3386919574920177e-51
AC010260.1	8.481384209730833e-55	-2.148615515021695	0.098	0.308	2.8138688392623983e-50
C1orf21	1.853304005490202e-55	2.0917991476706357	0.245	0.088	6.148706699014843e-51
BACH2	1.6268786212304412e-100	-2.079915419877873	0.198	0.522	5.397495201656235e-96
THOC3	1.0682345016346034e-43	-2.060851470383536	0.074	0.248	3.544081606073124e-39
CERS6	7.939250120717546e-32	-2.046020433344144	0.096	0.239	2.6340050125504603e-27
RASGRF2	3.394516074596691e-52	-2.027723694177552	0.094	0.298	1.1261985980689442e-47
TSHZ2	3.2055411789117465e-29	-2.020922389882227	0.163	0.29	1.0635023969275502e-24
PDGFD	1.714073371974914e-60	1.9991284404038039	0.278	0.096	5.686781226201172e-56
OSBPL5	5.06438911912706e-53	1.992240144445259	0.245	0.085	1.6802123780527848e-48
C4orf50	2.042799472505633e-67	1.946401860220931	0.309	0.113	6.777395809931938e-63
AC243829.1	8.309407302039955e-91	1.9418232039290761	0.39	0.127	2.7568120605977958e-86
TOX	2.4075811466033492e-166	1.9345591518091176	0.639	0.241	7.987631970085931e-162
TXK	2.855424886276376e-91	-1.8761196118606864	0.202	0.513	9.473443145199134e-87
ZEB2	1.7097145229601086e-86	1.8582343593926496	0.418	0.183	5.672319872824753e-82
MAN1C1	2.5238221818800116e-32	-1.8546763944314097	0.109	0.257	8.373284852823314e-28
GZMA	6.998539676843792e-50	1.8460364069852822	0.249	0.086	2.321905508586465e-45
PTGDR	6.782983739173825e-65	1.8257847939032028	0.315	0.111	2.2503905151457e-60
TCF7	2.4972714401980293e-47	-1.8081306198840523	0.151	0.354	8.285197457145001e-43
NDFIP1	8.623656072782287e-48	-1.7647402821664455	0.202	0.411	2.8610703752669797e-43
PRKCA	2.9614351359257166e-123	-1.7442815796590398	0.405	0.7	9.82515335046075e-119
SAMD12	8.090601301379402e-28	-1.7130361735654693	0.096	0.231	2.684218793758644e-23
LDLRAP1	4.8915462341658655e-36	-1.6712812659092025	0.132	0.303	1.6228682941092092e-31
ST6GALNAC3	8.870962946774114e-20	-1.667886056345067	0.105	0.207	2.9431193768512476e-15
KLRC4-KLRK1	1.1423178593144741e-127	1.6658879613004323	0.605	0.24	3.7898679618476305e-123
RETREG1	3.1621040939145147e-28	-1.6561541925870114	0.102	0.241	1.0490912752380185e-23
PYHIN1	2.2504021425566433e-84	1.654873223734353	0.457	0.204	7.466159188360176e-80
AL158071.3	7.385065502480118e-33	1.6386170246282685	0.21	0.087	2.4501431817578286e-28
PIK3AP1	3.1547910141090587e-31	1.6358883913015894	0.21	0.091	1.0466650147509623e-26
DISC1	8.291075723201633e-30	-1.6238621027922457	0.111	0.26	2.7507301926866058e-25
PSMA1	3.7979413312372845e-30	-1.6121350538008692	0.124	0.275	1.2600429954645939e-25
CAMK4	1.8428132907096724e-92	-1.573163753794722	0.299	0.61	6.113901654587481e-88
PPP2R2B	1.2180700853984615e-78	1.5646646724708955	0.474	0.226	4.0411911223264755e-74
VAV3	2.225634715180799e-78	1.5363426280144483	0.462	0.208	7.383988294555338e-74
CCL5	9.893040180687965e-67	1.5245289379366138	0.438	0.218	3.282213940746846e-62
AC022075.1	4.950694036815708e-44	1.5171096448892811	0.286	0.121	1.6424917605943474e-39
SFMBT1	3.36994025450341e-35	-1.4954515962335815	0.131	0.305	1.1180450782365963e-30
RUNX2	6.645561271346155e-51	-1.4826270795498329	0.203	0.429	2.204797862994514e-46
PDE3B	6.8584184593003785e-71	-1.4736583754431338	0.289	0.559	2.2754174922420865e-66
SAMD3	2.6341937713806466e-118	1.4665861104015128	0.639	0.322	8.739464675309571e-114
GFOD1	3.6630363233876484e-40	1.4465335388981921	0.299	0.147	1.2152855610103202e-35
AF165147.1	2.3992767640690354e-29	1.375547971131154	0.24	0.124	7.960080520151839e-25
