gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AOAH	1.674921692944408e-111	-1.418509048990969	0.143	0.399	5.556887700681663e-107
KLRD1	7.580328648482114e-55	-1.3195072676730075	0.067	0.201	2.514925635706911e-50
PYHIN1	4.552917235644973e-94	-1.3035372371359595	0.087	0.283	1.5105213512699327e-89
PPP2R2B	2.077896125363116e-85	-1.1702858529163718	0.108	0.304	6.89383597511721e-81
ZEB2	8.260020412215351e-56	-1.0781322438847853	0.1	0.248	2.740426972160687e-51
KLRC4-KLRK1	9.647990666791785e-95	-1.0604031681175106	0.123	0.336	3.2009138635215105e-90
TOX	8.923829245413798e-71	-1.0017281346587972	0.145	0.336	2.960658828750936e-66
RBFOX1	4.7938556104577825e-73	-0.9409428818239169	0.079	0.227	1.5904574758815784e-68
SLFN12L	4.707507140837421e-109	-0.9390158703221845	0.219	0.481	1.561809644115631e-104
SAMD3	8.457211991202547e-110	-0.9351211474850307	0.173	0.421	2.805849222321269e-105
TRG-AS1	1.3202553242794572e-79	-0.7961918797076116	0.091	0.252	4.380211089361955e-75
RUNX3	1.108689072965974e-83	-0.7675927377227592	0.171	0.372	3.6782977373792124e-79
CNTNAP2	7.826697736809402e-54	-0.7634083031978618	0.094	0.215	2.5966635081412553e-49
ZFYVE28	5.664458137581947e-68	-0.7103140759805668	0.123	0.28	1.8792972763055625e-63
VAV3	5.061575147340679e-71	-0.7036103273990107	0.118	0.278	1.679278786633217e-66
LINC01934	6.495325902949929e-101	-0.6768302902463537	0.229	0.471	2.1549542748216977e-96
ZFHX3	9.372555869338744e-65	-0.6761304746909448	0.098	0.232	3.1095328607705153e-60
CDK6	6.692217774646184e-50	-0.6750564423133357	0.105	0.228	2.2202770910943644e-45
FAM129A	1.162229165293031e-64	-0.6569114713128419	0.203	0.387	3.8559277016926893e-60
CCL5	3.3321988708262636e-53	-0.6456806510186288	0.138	0.279	1.1055236193740294e-48
NCALD	4.189962783111849e-61	-0.6347095203284343	0.15	0.307	1.3901039525530183e-56
MCTP2	1.016539940686814e-80	-0.6241221890912627	0.107	0.266	3.372574561216643e-76
MYO1F	1.705953035079438e-83	-0.6141054755329043	0.233	0.444	5.659840384483051e-79
SYNE1	4.6905807455485915e-99	-0.6085032229399281	0.25	0.486	1.5561939739506562e-94
AC010260.1	1.0125258138949459e-67	0.6079519341697506	0.252	0.292	3.359256892759262e-63
YPEL1	1.3477904681760448e-50	-0.6073302216540364	0.093	0.21	4.471564436267664e-46
THEMIS	5.299900334680086e-90	-0.5988496410897324	0.37	0.619	1.758347934036812e-85
PTPN22	3.1776931567670384e-53	-0.5955343512455208	0.11	0.236	1.0542632586206003e-48
PIK3IP1	3.2506875466064854e-81	0.5853069006524485	0.387	0.432	1.0784806073376337e-76
TSPAN5	7.987457407075923e-73	-0.5789372920785707	0.185	0.366	2.649998743945579e-68
ITGA4	1.0331594687908341e-85	-0.5711623926092962	0.138	0.318	3.4277131696073503e-81
GPRIN3	5.345408212921174e-75	-0.5686348190239332	0.121	0.277	1.773446082800858e-70
TCF7	2.3550790191492764e-65	0.5520088941199455	0.288	0.342	7.813445661831555e-61
AC004593.3	5.215818318140107e-51	-0.5462720780659124	0.1	0.217	1.7304520434093435e-46
KAZN	4.771788556020502e-64	-0.5460609141910668	0.13	0.27	1.583136289230922e-59
IL6ST	6.052479520859335e-66	0.5335031290253562	0.274	0.33	2.0080311306355018e-61
CD2	4.318784111129621e-82	-0.529746979896737	0.161	0.337	1.4328430045494743e-77
PLCG2	8.3418907940886675e-53	-0.5239112579294614	0.116	0.242	2.7675891087547974e-48
LYST	3.672920561744064e-72	-0.5211279491982729	0.177	0.346	1.2185648547698282e-67
IFNG-AS1	5.9428067351355e-37	-0.520874822153279	0.111	0.219	1.9716449905159046e-32
DGKA	2.064241544254193e-67	0.5198241089119626	0.25	0.302	6.848534171372136e-63
OSBPL3	1.368939499595112e-63	-0.5174343002008541	0.13	0.273	4.541730577806703e-59
ARHGAP26	1.1364785102600475e-96	-0.5130755834624481	0.289	0.528	3.7704947534897594e-92
DNAJC1	2.8173772970740214e-68	-0.49917133490118115	0.181	0.346	9.34721265850248e-64
TSHZ2	1.2795690891217573e-46	0.4991433259438658	0.235	0.286	4.2452263669792544e-42
AGTPBP1	3.10646541154235e-81	-0.49858697672261976	0.148	0.317	1.0306320295874055e-76
NDFIP1	1.8511638719629118e-63	0.49516094395175436	0.352	0.396	6.1416063780113525e-59
CEP128	8.774388285318345e-48	-0.4838556874892188	0.094	0.201	2.9110788014200676e-43
