pathway	CD4_Th17/Th2	CD4_TN	CD8_Act_Treg	CD8_Tex_TRM	Cyto_gdT/CD8_CTL	FOXP3-_Treg
Hallmark_tnfa_signaling_via_nfkb	-0.9555328338405773	1.6208597153347912	-1.009330055691137	0.47940687282251015	0.2501232557573802	-0.38552695438297346
Hallmark_il2_stat5_signaling	-0.8341897806287522	0.8562976036597303	-1.6160972850599074	0.2953726485627601	0.5295929660922617	0.769023847373913
Hallmark_pi3k_akt_mtor_signaling	-0.9247503237637695	0.8225470599191748	-1.5812816876444946	0.47692446215729206	0.6821800147067132	0.5243804746250864
Hallmark_inflammatory_response	-0.8161429181946559	1.5814051131022986	-1.1572876248046504	0.5125294218113761	-0.39477175961299127	0.2742677676986278
Hallmark_apoptosis	-0.8795786525105864	1.013202469852805	-1.5233596867176142	0.5063517881953289	0.7826917203301063	0.10069236084996781
Hallmark_androgen_response	-0.8751429968075513	0.7648989419309665	-1.623646204433415	0.546298656763921	0.5259790739872897	0.6616125285587937
Hallmark_cholesterol_homeostasis	-0.7280222424703876	1.2450919400731983	-0.26613665835018113	-1.3978117675120432	0.9179374107520661	0.22894131750734098
Hallmark_g2m_checkpoint	-1.1480171708315805	0.8095720152092278	-1.397921185954116	0.376070310113979	0.626136161610891	0.7341598698515988
Hallmark_bile_acid_metabolism	-1.0365908862747955	1.1631684866294831	-1.025054477368282	-0.5117699761539714	1.0694550905276428	0.3407917626399227
Hallmark_dna_repair	0.4394673114543613	1.2723748086048574	0.23951011966601787	-0.4926651157606043	0.2256335979725342	-1.6843207219371723
Hallmark_myc_targets_v2	0.290145767656213	0.1376983657232877	1.443369297679933	-0.24567771782315692	0.03339966390164132	-1.6589353771379165
Hallmark_angiogenesis	0.4450721271794461	-0.7560376634146269	1.1325795599609407	-1.346865160001334	-0.4429207649121403	0.9681719011877086
Hallmark_notch_signaling	0.71631595589419494	-0.45701126761734384	-0.39755655545034724	1.1606341782756338	-1.571916484515123	0.5495341734129829
Hallmark_wnt_beta_catenin_signaling	0.654473363667686	-0.5594995265953198	-0.6587374045582653	1.3005512382307125	-1.333232777548959	0.5964451068041443
Hallmark_kras_signaling_up	-0.5665359852124904	0.849135766504742	-1.6416674923890833	0.8840220433523732	-0.19178131564205245	0.666826983386511
Hallmark_hypoxia	-0.5443032996514235	0.9642336624990037	-1.10352633506244	1.1812586739508824	-0.9689045599176851	0.4712418581816665
Hallmark_myc_targets_v1	-0.1557015528240784	0.659535839060841	0.5661924040920061	0.7308318738623103	0.11557629196095265	-1.9164348561520317
Hallmark_pancreas_beta_cells	0.5957571925515498	0.2183845912034715	-1.110360097523178	1.0032387095623072	-1.3801686521255478	0.6731482563314061
Hallmark_allograft_rejection	-0.9680787574565806	0.945628529527774	-1.1785527124776822	0.0394336947710469	1.3235655915189999	-0.16199634588355633
Hallmark_interferon_gamma_response	-0.9844054707148325	1.0474625176611503	-0.8925549744209615	-0.23101787424207376	1.4024383924692738	-0.34192259075255915
Hallmark_complement	-1.055540287610161	0.7316942157005635	-1.2408373598821922	-0.2024690135592644	1.206355821051893	0.5607966242991647
Hallmark_mtorc1_signaling	-0.8791561730427757	0.9488610067156085	-0.5674827389286353	-0.5500903467450378	1.5615027328876367	-0.5136344808867914
Hallmark_xenobiotic_metabolism	-0.6233032414184104	0.29100204503348315	0.0660232214633789	-0.9835208128399808	1.8026387791049978	-0.5528399913434782
Hallmark_protein_secretion	-1.0210423763829752	0.8437704608166514	-1.4118947863321232	0.05691388664449596	0.959696100492136	0.5725567147618097
Hallmark_peroxisome	-1.0559108710428826	0.92452139889594	-1.10107062852022	-0.4080374604704311	1.2113019695410217	0.4291955915965665
Hallmark_coagulation	-0.6503658691388176	-0.05961656325470767	0.26345624611446583	-1.12414640591818	1.7870472249972011	-0.21637463279997202
Hallmark_oxidative_phosphorylation	-0.022114940666283604	0.31288650146157687	0.6366827959732141	-0.3333295873717401	1.1535663150886142	-1.7476910844853715
Hallmark_epithelial_mesenchymal_transition	-0.910559393996563	0.26023905885844156	0.46326401117000326	-1.534789193749742	1.0199664879246197	0.7018790297932385
Hallmark_mitotic_spindle	-1.0444228730377767	0.5185187061633147	-1.3971957732202926	0.1663015315741563	0.63618374084455	1.1206146676760533
Hallmark_uv_response_dn	-0.837381372874145	0.35600984468151614	-1.5448821501208663	0.6071010330071342	0.2569065813003775	1.1622460640059862
Hallmark_kras_signaling_dn	-0.5228967757461225	-0.3172380026594847	-0.32829382964258264	-0.3888555204062127	-0.47722150895325316	2.0345056374076558
Hallmark_estrogen_response_early	-0.4514830285413381	0.10263717572381846	-1.097438204638813	0.8834690441810046	-0.8680184697713373	1.4308334830466631
Hallmark_myogenesis	-0.3980996653267809	-0.4000783690444169	0.32962277463838413	-0.9689039241166701	-0.42163954014256555	1.8590987239920425
Hallmark_tgf_beta_signaling	-1.0783205573162034	0.4604502538122175	-1.2571589785575426	-0.004855301423754636	0.5672795457503855	1.3126050377348906
Hallmark_apical_junction	-1.1113986438365946	0.45038325030319903	-1.3431594064792256	0.2615632872537212	0.5788096062577933	1.1638019065011038
Hallmark_heme_metabolism	-1.0141526513625223	0.5979567520933103	-1.4598671779032923	0.5017310740040146	0.30861504916615573	1.065716954002334
Hallmark_hedgehog_signaling	-1.267253937314173	0.3464884797405089	-0.7142138842614187	-0.5665987965035015	1.0022893902544616	1.1992887480841208
Hallmark_estrogen_response_late	-1.282322062754273	0.7100082152588947	-1.0808145047986717	-0.10815714541916549	0.6350646578930007	1.1262208398202063
