gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AC007240.1	3.830766126930918e-14	6.23797337670373	1	0.714	1.2651105134189358e-9
RRM2	1.2260235551772925e-17	6.236396345371185	1	0.6	4.0489427909730083e-13
C2orf48	5.522656774055807e-17	6.205765252443572	1	0.657	1.82385739963193e-12
ANLN	5.921628198298188e-17	6.18763790909241	1	0.657	1.9556177124879764e-12
ASPM	2.867731283412196e-13	6.164837627756017	1	0.657	9.470682563468778e-9
TOP2A	1.0042712532190407e-17	5.941132872883532	1	0.686	3.316605813755882e-13
MKI67	3.648714340466145e-9	5.935142513835299	1	0.6	1.2049879109389444e-4
AC027627.1	7.495370978431517e-32	5.7252928212342065	1	0.629	2.4753462656270084e-27
KNL1	4.2275646717745356e-20	5.702779603793889	1	0.714	1.3961532328535403e-15
POLQ	4.831120391059546e-19	5.66362762453241	1	0.714	1.5954775091474152e-14
CENPF	2.1101643732655115e-17	5.646373465444029	1	0.686	6.968817842709352e-13
AC091057.6	1.6866127385827526e-19	5.521878889176464	1	0.8	5.5700385691695404e-15
BUB1B	3.355398991828242e-16	5.487015291202671	1	0.686	1.1081205170512769e-11
SAPCD2	1.4000730493634605e-10	5.485050278079344	0.667	0.6	4.6237412455228284e-6
KIF18B	4.255056202831466e-14	5.400185050376399	1	0.743	1.4052323109850915e-9
HJURP	6.119840505901229e-11	5.299820545085895	1	0.629	2.021077327073881e-6
DIAPH3	9.131421475572138e-10	5.285819630762768	1	0.657	3.0156519423076986e-5
TROAP	1.3881093525362493e-12	5.27403477080497	1	0.571	4.5842311367509634e-8
BUB1	1.8203758304435448e-8	5.229586035498342	1	0.657	6.011791180039807e-4
E2F8	1.651875607899959e-10	5.221117177244669	1	0.486	5.455319195089615e-6
KIFC1	2.1609575054629188e-12	5.184505586667183	1	0.6	7.13656216179129e-8
KIF15	1.515386245783171e-17	5.109030680681069	1	0.771	5.004563076698922e-13
GTSE1	1.4790118892039222e-12	5.084021548218224	1	0.743	4.884436764095953e-8
EZH2	6.629991805228891e-25	5.076238005265134	1	0.829	2.1895547936768413e-20
MELK	1.508052072532435e-11	5.048881469496032	1	0.686	4.980341969538366e-7
DEPDC1B	1.0439539290624955e-11	5.048317603292973	1	0.743	3.4476578507288914e-7
NEIL3	5.472895305585978e-10	5.0263850339251235	1	0.6	1.8074236746697692e-5
PSRC1	8.461084945758483e-7	5.0222329253206865	1	0.514	0.02794273303336739
PRC1	6.476391836644547e-28	4.933093198499152	1	0.714	2.1388284040518616e-23
PIMREG	1.2539980332917766e-13	4.904991368806782	1	0.543	4.141328504946093e-9
KIF14	8.201729703972614e-15	4.87153764645042	1	0.771	2.708621234736956e-10
AC016708.1	5.273666017867969e-23	4.860012832325645	1	0.743	1.7416282024008965e-18
TPX2	1.4778887331048095e-10	4.776646694645454	0.667	0.629	4.880727541078634e-6
C21orf58	1.8071846225436255e-43	4.754844895269205	1	0.829	5.968227215950323e-39
ARHGAP11A	2.6893927612441603e-8	4.74830529948078	0.667	0.629	8.881719594008839e-4
BRIP1	3.150429625581342e-14	4.738904359206344	1	0.714	1.0404293838482382e-9
E2F7	2.39926063737014e-10	4.722353759080282	1	0.657	7.923558254914887e-6
NCAPG	4.826687837757708e-10	4.697032276221537	1	0.657	1.594013658419483e-5
MND1	1.4237367941704202e-11	4.693534938074626	1	0.657	4.701890762747813e-7
WDR62	7.327087104818005e-19	4.690319246755916	1	0.743	2.4197705163661463e-14
CDCA2	9.537230357464213e-9	4.667926135921847	1	0.714	3.149670325552556e-4
NDC80	1.3943893580021723e-9	4.643269634677695	1	0.686	4.604970854802174e-5
IQGAP3	1.1984274391374128e-7	4.635016184760579	0.667	0.657	0.003957806617751306
PARPBP	4.539538753590498e-16	4.634648190686281	1	0.8	1.4991826733732622e-11
UBE2E2-AS1	8.247213035200338e-7	4.631751574484675	0.333	0.486	0.027236421048749116
ARHGAP11B	2.884282298134826e-11	4.608653935704991	1	0.686	9.525342289590263e-7
WDR76	1.2324363757924778e-10	4.602305723147463	1	0.686	4.070121131054658e-6
ECT2	9.518541370470931e-19	4.596362975033584	1	0.771	3.143498287598025e-14
CDCA8	2.3348094636240387e-15	4.595209077068161	1	0.657	7.710708253618388e-11
SLFN13	8.843537132440931e-9	4.591110613358641	1	0.714	2.9205781379886177e-4
KIF4A	8.192015993413823e-11	4.585148827487592	1	0.714	2.705413281824915e-6
ESCO2	2.0698303573128205e-16	4.557032611769275	1	0.743	6.83561475502559e-12
NUSAP1	6.112357692669302e-7	4.5552337547524004	1	0.571	0.020186061280040368
ZNF367	2.356842208391431e-12	4.5471947639873145	1	0.743	7.783471393212701e-8
KIF24	3.878232939710554e-15	4.467443326422446	1	0.714	1.2807864283394105e-10
HIST1H2AM	3.530049879299071e-10	4.46278218866497	1	0.543	1.1657989726385183e-5
CDK1	8.60073754909644e-7	4.454700680608946	0.667	0.629	0.028403935755890994
CDKN3	1.2046705979004384e-10	4.451981145288254	1	0.657	3.978424649566197e-6
HMMR	3.5223230857211155e-7	4.450119161903684	1	0.6	0.011632471990593984
APOBEC3B-AS1	7.844411516301171e-8	4.423193479491979	0.667	0.543	0.0025906169032584615
RDM1	4.4160158761011215e-9	4.421451436983037	0.667	0.629	1.4583892430823953e-4
FOXM1	4.687445146396929e-14	4.415732190233029	1	0.714	1.5480287595975859e-9
CEP55	3.176440787974239e-11	4.414508611456315	1	0.686	1.0490195702284923e-6
AURKB	4.362055532570574e-7	4.3933250715242185	0.667	0.6	0.01440568839631432
NCAPG2	2.1226605911058268e-15	4.372633495893062	1	0.714	7.010086602126993e-11
MYBL2	6.021579395604424e-8	4.370241329748712	1	0.8	0.001988626595398361
UBE2T	4.2985127208564404e-10	4.366427073631559	1	0.571	1.4195838260628395e-5
LMNB1	2.5534179821192195e-9	4.349248522614483	1	0.743	8.432662885948722e-5
PKMYT1	4.1505068408990866e-8	4.3464118030559105	1	0.571	0.0013707048842069233
CENPU	8.87404955739652e-8	4.3440573698744585	1	0.629	0.0029306548663302007
CKAP2	1.4223544644409371e-15	4.337787326599573	1	0.714	4.6973256188161946e-11
CDCA3	2.9357808434772084e-7	4.328272542145999	0.667	0.629	0.00969541623558348
CDC25C	3.189297508110087e-10	4.32146068111614	1	0.743	1.0532655020533563e-5
PRR11	1.0709416304365349e-8	4.318163327504702	1	0.714	3.5367847345166563e-4
CKAP2L	1.0541956700574517e-6	4.314195215687511	1	0.657	0.03481481200364734
HNF1A	1.9808309386058883e-11	4.3088121613608354	0.667	0.571	6.541694174745946e-7
RAD54L	1.3965241440387896e-13	4.303083518924095	0.667	0.743	4.612020985688102e-9
TACC3	7.583205528446909e-17	4.284567359994721	1	0.857	2.5043536257695918e-12
TCF19	9.275200539789624e-10	4.243109769511138	1	0.743	3.063134978265523e-5
AC123768.5	3.3972022642177624e-7	4.229460164315916	1	0.571	0.01121926047757916
DNMT3B	4.3943078784320044e-10	4.22633943345071	0.667	0.714	1.4512201768521695e-5
SPAG5	3.509673379992787e-7	4.207595779399498	1	0.657	0.011590696337426178
