gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MMRN1	1.8657069288688202e-12	6.525612476610824	0.75	0.837	6.189855877908084e-8
TBX1	2.1218893977238393e-35	6.231879889120876	0.75	0.814	7.039792454828381e-31
CCL21	3.1790504273976853e-23	6.0658547875769235	0.75	0.86	1.05471356029773e-18
SEMA3A	3.621245654170509e-12	5.02553503163398	0.75	0.907	1.2014206706841498e-7
AC007998.3	1.5060883697100239e-10	4.739350609182964	0.75	0.651	4.9967493841869465e-6
LINC02197	1.8117546125048474e-13	4.61808794230154	0.75	0.837	6.010858277907332e-9
GNAT3	5.707497449230208e-9	4.394337333408012	0.75	0.674	1.8935764287311062e-4
HP	8.58145443400187e-8	4.136784279953358	0.75	0.419	0.0028470691375688004
TSPAN11	1.3194466711627683e-8	4.020907529957715	0.75	0.86	4.3775282209167167e-4
CYB5RL	1.2763076351247234e-19	3.96402783380082	0.75	0.86	4.234405841053295e-15
REEP1	1.6809918844974413e-7	3.8773538714001266	0.75	0.907	0.005577026775197161
AC139099.2	1.3631505991705015e-8	3.824791618692381	0.75	0.535	4.522524742867973e-4
AC087257.1	5.707048861154442e-8	3.8052255366882717	0.75	0.581	0.0018934276006652092
STAB2	2.1670322036077375e-8	3.770782689051928	0.75	0.814	7.18956274190939e-4
AC008703.1	1.254784133928206e-7	3.663819135728368	0.75	0.581	0.004162997321133609
SLC27A3	1.824293135829394e-8	3.4172425979833037	0.75	0.86	6.05245733674118e-4
AL357673.1	5.9437295994013615e-12	3.3639870801520306	0.75	0.837	1.9719511691933897e-7
MPP7	2.7382874157290843e-8	3.267327695068621	0.75	0.953	9.084816159164382e-4
HOXD9	3.111516312018102e-9	3.2422273365430554	0.75	0.721	1.0323077668382457e-4
SMAD1	3.3252546341769404e-8	3.233565247929831	0.75	0.884	0.0011032197299808836
PARD6G	4.597256517333423e-7	3.2202579909552633	0.75	0.86	0.015252317947557097
TSTA3	1.1520156296105248e-9	2.7506773920692957	0.75	0.791	3.822042254358838e-5
IL7	9.425436337834104e-14	2.7431967011736917	0.75	0.907	3.1270770138032206e-9
PROX1	7.641954363395211e-7	2.7159847940786777	0.75	0.977	0.02535371199143629
LRRC1	2.9278875863993515e-8	2.5593894192542734	0.75	0.953	9.713852645397128e-4
PARD6G-AS1	4.297739262458098e-8	2.3698248141806744	0.75	0.884	0.0014258609551057232
ABHD17B	7.805311632025203e-11	2.302166141914426	0.75	0.977	2.5895682401570015e-6
SLC22A23	1.1936671528566404e-6	2.1688570457694074	0.75	0.977	0.03960229513032476
TXNL4B	1.0853657387094349e-8	2.066187538412929	0.75	0.953	3.600917911316292e-4
DHODH	4.230421886700967e-9	2.0480340999907494	0.75	0.907	1.4035270693507797e-4
C1QTNF3-AMACR	3.463608280102615e-9	2.030800376531782	0.75	0.977	1.1491213190896446e-4
PSMG4	5.0289395061239415e-8	1.8800637299160974	0.75	0.93	0.00166845125994674
