gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ADGRL4	4.2125608444509155e-40	5.525353432808005	1	0.837	1.3976013113634802e-35
KCNIP4	6.6210102386314175e-31	5.329701998242627	1	0.977	2.1966525668707455e-26
BTNL9	1.7265225928143057e-40	5.1947119986622585	1	0.907	5.7280840061800224e-36
RAMP3	3.1881758548497253e-44	5.1615340270229035	1	0.907	1.0577411033634933e-39
EFNB2	3.4045919652479866e-33	5.14565140205042	1	0.884	1.1295414763103245e-28
AC110296.1	3.3717534340739714e-46	5.110546926993366	1	0.628	1.1186466368227215e-41
FCN2	2.1252891755611543e-23	5.108866167743074	1	0.721	7.0510718977592415e-19
SLCO2A1	5.438158844476027e-48	5.021000050170232	1	0.953	1.8042179598318114e-43
CCL14	8.279719380219803e-26	4.9776430124084765	1	0.884	2.746962498775524e-21
FAM167B	1.3475133301890035e-34	4.976906016677091	1	0.814	4.470644975568057e-30
SOX18	5.866431470256549e-23	4.740791971797218	1	0.791	1.9463059688870154e-18
SEMA3F	4.87574812238866e-25	4.731321176762165	1	0.884	1.6176269545648856e-20
ARHGEF15	8.57451744080088e-12	4.704082729474555	1	0.884	2.844767651334508e-7
VWA1	8.29747181619942e-51	4.632265817156201	1	0.721	2.7528522244604814e-46
VSIG2	1.6877770879720241e-15	4.5961923507368265	1	0.558	5.599538044764784e-11
NOTCH4	5.238032905191659e-66	4.588595382111331	1	0.93	1.737822176955437e-61
PLVAP	6.187308390424415e-25	4.5794569958603315	1	0.907	2.052763304691108e-20
FCN3	1.271284599305304e-16	4.577454439501642	1	0.86	4.217740915115207e-12
AC010976.2	1.0736366318579388e-13	4.567865890931811	1	0.581	3.5620042535150838e-9
CLEC14A	1.7575630191938362e-35	4.554931186587119	1	0.767	5.831066828779391e-31
IRX3	1.3478573956462893e-8	4.499907804857748	1	0.698	4.471786481535694e-4
AC147067.2	4.589146825766516e-11	4.478892849829848	1	0.488	1.5225412423845571e-6
FLT1	2.3212574960079064e-25	4.46024591241601	1	0.907	7.701235994505431e-21
AL138689.2	1.2934001960455378e-14	4.456904498182957	1	0.837	4.2911138304202807e-10
TEK	4.080768946549199e-14	4.452337870311355	1	0.907	1.3538767133966277e-9
TMEM88	3.378786184410907e-27	4.4292547998387946	1	0.837	1.1209798924020065e-22
PODXL	9.483711629564805e-16	4.388980088047205	1	0.907	3.1464110073407156e-11
PTPRB	2.899222286311898e-13	4.37880881385515	1	0.953	9.618749779296984e-9
BEX5	1.2411349691187501e-22	4.36266763568648	1	0.628	4.117713487045277e-18
AC007132.1	3.129588710697413e-11	4.256104095423199	1	0.465	1.0383036465480809e-6
CYP26B1	3.0012275353924553e-10	4.231257896634955	1	0.651	9.95717259417155e-6
ACKR1	2.992691156396798e-17	4.228016627002765	1	0.605	9.928851449577657e-13
RAMP2	1.3163166714390723e-14	4.22143715398893	1	0.884	4.36714382083341e-10
DLL4	6.574674168717466e-10	4.2165487222184295	1	0.767	2.181279648955394e-5
PLAT	4.283459018337293e-17	4.2049159416726765	1	0.953	1.4211231985137636e-12
GJA4	9.590764161698302e-11	4.180863348988202	1	0.674	3.1819278259266456e-6
ABCG2	2.6065880598727575e-26	4.175018344352392	1	0.907	8.647877206239847e-22
FAM110D	5.085433927675322e-32	4.171820709841667	1	0.628	1.6871944141848417e-27
F8	1.424894994753179e-40	4.171187878677473	1	0.884	4.727374124092622e-36
CA2	1.2496458715662136e-23	4.169678134402371	1	0.744	4.145950108095227e-19
TM4SF18	2.7514634041611596e-8	4.150428946090534	1	0.744	9.128530135985479e-4
ESM1	2.7674650478352372e-11	4.134001652256215	1	0.535	9.181618789202967e-7
AL596442.2	9.5276417670001475e-18	4.1268378512508015	1	0.326	3.160985709037639e-13
FAM69B	7.018152459434723e-24	4.1122159752968015	1	0.767	2.328412441466658e-19
AC104211.1	1.8686140527445085e-18	4.105020221100554	1	0.605	6.199500842790456e-14
CX3CL1	4.193572798631974e-17	4.102944873191439	1	0.837	1.3913016474021301e-12
CCL16	2.505804763614105e-18	4.1012441235653965	1	0.535	8.313508464242516e-14
ESAM	5.414367328210154e-24	4.09512610640014	1	0.884	1.7963246484802829e-19
TLL1	7.507772809822859e-7	4.086043824495836	1	0.814	0.024908537851149302
HECW2	2.8237966941680275e-9	4.080243339622594	1	0.907	9.368510292241265e-5
SCGB3A1	6.8353409738281355e-15	4.072622214193808	1	0.419	2.2677610748869606e-10
NOS3	3.2488799830387724e-12	4.001995593728312	1	0.744	1.0778809119727735e-7
AC007100.1	1.3053126564078589e-8	3.976500607226533	1	0.907	4.3306358001643535e-4
SOX17	3.378754734721825e-14	3.9669168466957014	1	0.488	1.1209694583386598e-9
IRX5	7.026075922366595e-18	3.9653462885065975	1	0.419	2.331041208763565e-13
DNASE1L3	7.371031773624089e-7	3.949078190398768	1	0.93	0.02445487211535264
MPZL2	1.268081770523506e-8	3.9406385028199558	1	0.535	4.207114890065836e-4
SPAAR	3.983742218923415e-11	3.9345790720939213	1	0.86	1.3216861559722213e-6
EMCN	3.310787497051722e-8	3.931378806873268	1	0.907	0.00109841996789685
