gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LVRN	1.7542732472081742e-36	5.453788114891251	1	0.828	5.793487398904995e-32
PLIN1	1.1242439387722215e-40	5.403391765479654	1	0.897	3.712815607795261e-36
G0S2	6.859091526500093e-14	5.349017192897259	1	0.655	2.2652149766266554e-9
ADH1B	6.473171902574506e-14	5.300473306017586	1	0.793	2.1377650208252304e-9
ADIPOQ	2.2412946920282537e-31	5.241129160937502	1	0.828	7.401875720423307e-27
CIDEA	1.3304704602611017e-22	5.207784649556595	1	0.724	4.393878695012288e-18
COX14	9.315258713427254e-30	5.192461355775638	1	0.828	3.0763641901093503e-25
MARC1	7.420083396658654e-23	5.105120004879689	1	0.759	2.4504825417465205e-18
AQP7	2.2548091450443657e-22	4.986332408696437	1	0.828	7.446507201509017e-18
SLC19A3	4.997582691651281e-13	4.921708848823358	1	0.828	1.6504516839178357e-8
PLIN4	1.747068795333271e-18	4.900306552261269	1	0.828	5.769694696588127e-14
MLXIPL	2.636520124573774e-19	4.846338937991972	1	0.931	8.707107711404889e-15
ACVR1C	7.255094550555114e-23	4.840398611357487	1	0.828	2.3959949753208263e-18
GPD1	3.2840968620423566e-23	4.813831838478637	1	0.793	1.0845729886894883e-18
GYG2	8.815384269788552e-18	4.785480034922522	1	0.862	2.911280655097669e-13
PFKFB1	2.076177306095942e-24	4.746543912065962	1	0.759	6.856575553381848e-20
C14orf180	1.2549334150608907e-24	4.669305886709284	1	0.586	4.1444176032385915e-20
AL356479.1	1.1912243624835306e-11	4.623668692666237	1	0.897	3.9340184571018597e-7
HSPB7	2.1410307826487574e-9	4.571711796728871	1	0.621	7.07075415969752e-5
FASN	1.9389650299178655e-12	4.498641151936534	1	0.759	6.403432011303751e-8
PTGER3	5.794947422660593e-13	4.49270005916765	1	0.862	1.9137813863336607e-8
AC022414.1	6.442552494173033e-16	4.485253012055484	1	0.897	2.127652961200644e-11
GHR	3.770554889881646e-11	4.441891079388573	1	0.966	1.2452257523834135e-6
CIDEC	3.484507237553852e-17	4.4300133287681325	1	0.828	1.1507585152021595e-12
PNPLA2	1.916119705391316e-27	4.3965789597163	1	0.931	6.327985327054822e-23
PCK1	9.637567837662264e-11	4.395487708597466	1	0.379	3.1828067783879628e-6
PLIN5	3.875826081922537e-17	4.388093417326479	1	0.862	1.2799915635549178e-12
SPON1	3.307992044413273e-18	4.372736675195155	1	0.897	1.0924643726674835e-13
MAOB	4.499562857926797e-12	4.364909433335627	1	0.759	1.4859806338303246e-7
DGAT2	1.2370989258673223e-10	4.335024329252608	1	0.69	4.085519202676832e-6
KCTD8	1.7446153075140862e-7	4.325028786059133	1	0.759	0.0057615920530652695
ACACB	9.64040985945549e-19	4.265910869932062	1	1	3.183745356085175e-14
PTX3	6.546223945988435e-7	4.233786829873754	1	0.862	0.021618904581626807
SLC7A10	1.258366120446575e-13	4.212739201207159	1	0.724	4.155754112774814e-9
LINC02227	2.8590765697565304e-12	4.209097481258066	1	0.828	9.442100371620942e-8
PEX11A	1.577677091830116e-12	4.205611594363386	1	0.69	5.210278595768958e-8
LPL	7.395129685739131e-10	4.111616402769673	1	0.931	2.442241578715348e-5
TMEM132C	8.00230798491174e-9	4.1062186790542965	1	0.931	2.642762212017102e-4
RETSAT	5.507248346309697e-41	4.074849165406706	1	0.862	1.8187687663687776e-36
TRARG1	2.81773038852659e-9	4.071184265491405	1	0.759	9.305554608109063e-5
CEBPA	4.8225345478984894e-15	4.043861350696961	1	0.655	1.592642034443476e-10
ALPK3	1.0259197022748857e-10	4.02742549886877	1	0.828	3.38809981676281e-6
GPAT3	1.6069046176584837e-9	3.9943420987903386	1	0.793	5.306802499817143e-5
LIPE	8.670639373492375e-45	3.9797750258645204	1	0.931	2.8634786530958567e-40
AGPAT2	9.192686796927059e-34	3.9436049630307366	1	0.897	3.035884814685161e-29
RBP4	1.7636121444735131e-16	3.9359083912497588	1	0.552	5.824329107123777e-12
PCOLCE2	1.1062252338247383e-9	3.922535479158512	1	0.793	3.6533088347061984e-5
LEP	9.040709642241537e-8	3.836085226719712	1	0.724	0.0029856943593502675
AP002989.1	3.254478270616729e-11	3.8273807757523635	1	0.862	1.0747914488711746e-6
PRODH	4.1959659442740815e-14	3.8154660242371152	1	0.69	1.3857177530965154e-9
SLC2A4	2.7845427375794517e-11	3.806421647141368	1	0.448	9.195952390856139e-7
GPAM	3.9800367953907815e-53	3.7873317201512484	1	0.862	1.3144071516778056e-48
GPT	8.332824348205292e-11	3.7724632735009562	1	0.448	2.7519152409947975e-6
PHLDA3	4.40113774801684e-8	3.7658192968373627	1	0.724	0.0014534757412825615
ADIPOQ-AS1	2.808260449293268e-12	3.7654525214286467	1	0.655	9.274280133791018e-8
AP001528.2	6.93941874552112e-8	3.7649861215275204	1	0.897	0.0022917430407083496
CDO1	3.229881435474464e-8	3.7564139317856946	1	0.517	0.0010666683440654417
KLB	5.999555294026481e-12	3.739719255325931	1	0.793	1.9813531358522453e-7
LINC00598	2.698184332681988e-13	3.7188284246184478	1	0.931	8.910753758682264e-9
ACSS3	1.11423818297685e-7	3.7188110770641645	1	0.931	0.003679771599281047
ECHDC3	2.2455474648545226e-14	3.70236749575286	1	0.828	7.41592050268206e-10
ABCD2	3.793360303843409e-10	3.686916272226082	1	0.828	1.2527572403442859e-5
LGALS12	5.199409872470657e-11	3.6391341681837788	1	0.655	1.7171051103834344e-6
EFNA5	1.1685774958926413e-8	3.633004522056442	1	0.862	3.859227180185448e-4
AC087482.1	1.7623704411792946e-8	3.6203241668709785	1	0.828	5.820228381994621e-4
AC022007.1	9.545463312060763e-8	3.6198180769426003	1	0.448	0.003152389258808067
ITGA7	1.3829899380255775e-6	3.6171539996630164	1	0.828	0.045673242703294696
BCL6	9.460909049702849e-7	3.572813212112248	1	0.931	0.03124465213664366
HEBP2	1.6229204709493158e-17	3.56025655541538	1	0.793	5.359694855310116e-13
ATP1A2	8.425326207199103e-8	3.5497049552907307	1	0.828	0.0027824639799275035
MME	3.327245417980358e-10	3.5473613768822254	1	0.897	1.0988227992880132e-5
CACNA2D1	6.192243073921865e-8	3.5468021732947586	1	0.966	0.0020449882751626958
PRKAR2B	1.0258424377674926e-6	3.5452563879232053	1	0.862	0.03387844650727145
