gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ADGRL4	1.940503071949357e-39	5.635795613271117	1	0.906	6.438007041806382e-35
DNASE1L3	4.6674628397323844e-30	5.6113317947271995	1	0.906	1.548524146338013e-25
BTNL9	1.281999016789978e-35	5.559752210673043	1	0.969	4.25328813800411e-31
CCL14	7.436103397313379e-39	5.514934873051789	1	0.969	2.46707602412666e-34
SHANK3	1.2400764830779885e-68	5.461695881175625	1	0.938	4.114201747907843e-64
VWF	1.236743468199609e-42	5.307588545836925	1	1	4.103143804445843e-38
LDB2	3.7950685586821736e-27	5.303047738302988	1	0.969	1.2590898957139848e-22
CLDN5	6.557176963402277e-22	4.9839506162120175	1	0.688	2.1754746011479734e-17
NOSTRIN	2.4708174714859223e-27	4.982322343095781	1	0.969	8.197431125148844e-23
ANO2	4.1402901998416675e-18	4.94174066577739	1	0.969	1.37362407960147e-13
MMRN1	3.2876726963005385e-19	4.856446137147444	1	0.75	1.0907511704516296e-14
ARHGEF15	1.8453282113112384e-23	4.756447904543783	1	0.781	6.122245406667296e-19
PKHD1L1	1.2193999918010167e-10	4.727628904393423	1	0.906	4.045603352798233e-6
EFNB2	3.4948901434644614e-26	4.68456204244182	1	0.719	1.1594997028972043e-21
NR2F1	1.0989648589648434e-14	4.674188307169553	1	0.688	3.6460357125876607e-10
MYRIP	8.702781315505869e-28	4.603290574184297	1	1	2.887321757045382e-23
TM4SF1	2.534054326987271e-32	4.567246130326402	1	0.656	8.40723204064567e-28
HYAL2	4.566038848751148e-27	4.549516892094451	1	0.688	1.5148747088501683e-22
GPIHBP1	1.5391432313901084e-29	4.540197222358602	1	0.688	5.106415498782963e-25
AC007998.3	5.628741224175064e-26	4.532590969697053	1	0.781	1.8674474759445612e-21
SPRY1	2.7602868853969964e-25	4.5120045085002625	1	0.906	9.157803799681615e-21
ROBO2	9.98026285796087e-13	4.496088946291452	1	1	3.3111518083856775e-8
KALRN	3.103961746303133e-19	4.463979111319256	1	1	1.0298013885709905e-14
ROBO4	3.615067604788232e-33	4.431673788326358	1	0.719	1.1993709792405918e-28
CAVIN2	4.468874564661223e-16	4.4273208049066195	1	0.812	1.482638514317654e-11
CDH5	2.167904932151272e-20	4.410850213116895	1	0.75	7.192458193398275e-16
PTPRB	5.24603564023137e-17	4.403573034899381	1	0.906	1.7404772443595615e-12
CXorf36	2.1653182758208106e-28	4.403232307958099	1	1	7.183876443690704e-24
KDR	1.9686679123367935e-14	4.373375632771683	1	0.688	6.53144953275978e-10
CYYR1	8.864393129488108e-12	4.33954743355293	1	0.781	2.94093970857027e-7
RHOJ	9.526573454657055e-14	4.331691204320802	1	0.781	3.160631275051571e-9
APLNR	1.0830454365704973e-13	4.322800685657842	1	0.469	3.593219844909939e-9
KCNIP4	2.0462918692010974e-11	4.306298162648579	1	1	6.788982534448481e-7
PLAT	5.255968368761541e-15	4.3023141422738265	1	0.969	1.7437726257040163e-10
CLEC14A	5.000291242591315e-18	4.287578678244723	1	0.562	1.6589466255545208e-13
ZNF521	5.435770235993123e-12	4.283372620580536	1	0.938	1.8034254911954382e-7
RAPGEF5	6.363531724990757e-15	4.219543188344382	1	0.938	2.1112289204001833e-10
NOTCH4	2.8491827307256768e-21	4.211794425879232	1	0.938	9.452733545728578e-17
SPARCL1	5.272146433896564e-9	4.130552498678594	1	0.969	1.749140022373863e-4
PCAT19	8.757145216638026e-12	4.110716250095872	1	0.719	2.905358068523998e-7
RAMP3	9.446931584265324e-17	4.100193537066206	1	0.656	3.1342084917117066e-12
PLCXD3	1.0846948696248959e-8	4.074053141689878	1	0.906	3.598692168954517e-4
