gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
CYP11B1	8.174505020709863e-301	-12.82232416345942	0	0.698	2.7120555307209116e-296	-0.698
HSD3B2	4.385470453504142e-109	-10.840424676167435	0	0.312	1.454967532359069e-104	-0.312
CYP21A2	6.330900742670935e-98	-10.681754922922787	0	0.284	2.100402939395936e-93	-0.284
STAR	4.914615610611093e-99	-8.734749280009561	0.001	0.296	1.6305220211324424e-94	-0.295
CYP17A1	8.842610409934054e-286	-8.494601759596168	0.003	0.689	2.933712855703821e-281	-0.6859999999999999
CLU	1.779639881784239e-84	-7.366321566106775	0.003	0.266	5.90431123579557e-80	-0.263
RARRES2	1.831415134051426e-105	-6.763772942891961	0.003	0.323	6.076085990242416e-101	-0.32
NOV	1.0425530808268754e-96	-6.146872911076297	0.002	0.295	3.458878356259324e-92	-0.293
DHCR24	1.9589225657407275e-129	-6.117807081169764	0.007	0.398	6.499117396358011e-125	-0.391
GML	6.587900663947972e-196	-6.068326421901665	0.005	0.535	2.1856678032780187e-191	-0.53
AL117190.1	8.203200992852844e-78	-6.046274541571071	0.001	0.237	2.7215759933987882e-73	-0.236
IGKC	5.45675193901211e-125	5.9337441076210915	0.405	0.017	1.810386590806048e-120	0.388
MEG3	2.3390156014363596e-178	-5.530279323413898	0.012	0.524	7.760152060885411e-174	-0.512
HSPA1A	3.2259548185771777e-81	-5.522460156142682	0.011	0.287	1.0702750301593502e-76	-0.27599999999999997
RALYL	1.2912508374097535e-152	-5.497229421966159	0.016	0.478	4.2839829032743394e-148	-0.46199999999999997
ALAS1	2.994811723014044e-67	-5.307176162558566	0.005	0.229	9.935886853443694e-63	-0.224
SPON2	1.8007133753856563e-64	-5.163380453177433	0.035	0.268	5.974226765516992e-60	-0.233
CYP11A1	3.139120507829434e-85	-5.1476045581015635	0.006	0.282	1.0414660108825714e-80	-0.27599999999999997
MEG8	2.868815585134622e-69	-5.096419551704503	0.007	0.242	9.517869466801136e-65	-0.235
DCN	1.0325827101317844e-70	-4.895537692841542	0.008	0.25	3.425799657404221e-66	-0.242
RIMS2	4.577767830197087e-120	-4.850467743469383	0.014	0.399	1.5187660330244876e-115	-0.385
KCNQ3	2.956764035471043e-91	-4.605448992966015	0.023	0.349	9.80965604048228e-87	-0.32599999999999996
VCAM1	1.8137173419559616e-53	4.513609709233642	0.232	0.026	6.017370025407294e-49	0.20600000000000002
C7	5.453664236103405e-76	-4.458884883710661	0.011	0.275	1.8093621836120266e-71	-0.264
SLIT2	9.860061722137453e-103	-4.441223098383577	0.019	0.371	3.271272677553543e-98	-0.352
MEIS1	1.4658031299876597e-60	-4.191436787590958	0.01	0.227	4.863095044360059e-56	-0.217
SORBS2	5.3507745936962415e-186	-3.9686222290315483	0.042	0.612	1.775226486950602e-181	-0.57
MT2A	1.4521583254529162e-93	-3.948148790948134	0.019	0.346	4.81782567635514e-89	-0.32699999999999996
GSTA4	9.75650754089272e-50	-3.9111449363934128	0.014	0.208	3.2369165068419776e-45	-0.19399999999999998
PDE10A	1.0296873502167578e-76	-3.8884831975219956	0.022	0.309	3.4161937218141376e-72	-0.287
AOX1	1.406950950572446e-62	-3.875398639673966	0.011	0.235	4.667841168714204e-58	-0.22399999999999998
MGP	1.2254475066341054e-51	-3.839856064743768	0.017	0.222	4.0656671927599714e-47	-0.20500000000000002
FAM177B	1.3143985362182304e-45	-3.754948415554582	0.017	0.203	4.360780023611223e-41	-0.186
WDR63	8.086846647564399e-55	-3.5964346352228667	0.022	0.245	2.682973112262441e-50	-0.223
MAP3K15	1.7176587931873087e-49	-3.519398092798826	0.013	0.203	5.698676578157534e-45	-0.19
MMP19	2.1798942231054177e-45	3.51235815271853	0.247	0.072	7.232235063996845e-41	0.175
ARHGEF28	2.0042759412178045e-52	-3.4206353087308634	0.017	0.224	6.64958629017831e-48	-0.20700000000000002
HS3ST2	1.559349335688209e-62	3.400887259170987	0.333	0.06	5.173453291012771e-58	0.273
ATRNL1	9.49661148975012e-57	-3.4007633921306946	0.019	0.241	3.1506907939543974e-52	-0.222
PGM5	5.337215333964435e-59	-3.391668125327502	0.018	0.245	1.7707279313493806e-54	-0.227
TTN	6.579092094748923e-56	3.3744357045887887	0.309	0.078	2.1827453842748503e-51	0.23099999999999998
IGFBP5	2.3478185395561552e-53	-3.309462732994328	0.02	0.234	7.789357568685456e-49	-0.21400000000000002
MEIS2	4.8762162592423355e-50	-3.288660267974911	0.021	0.228	1.6177822683288296e-45	-0.20700000000000002
SCD5	3.2824887272454375e-61	-3.282675435050409	0.019	0.256	1.0890312850382187e-56	-0.23700000000000002
